annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
9.112e-05,0.0001,0.135857,0.135857,0.864143,0.999087,0.0862368,1.238e-05,1.238e-05,7.87448e-05,6978.137,0.26,1.0,0.02818,0.03548
0.0002115,0.0001,0.539356,0.0741199,0.92588,0.998916,0.0898264,0.000114062,7.79851e-06,9.74163e-05,7078.137,0.26,1.0,0.02818,0.03548
0.000402,0.0001,1.0,,,0.0,0.0,0.000401976,0.0,0.0,7178.137,0.26,1.0,0.02818,0.03548
0.0002749,0.0001,1.0,,,0.0,0.0,0.000274947,0.0,0.0,7278.137,0.26,1.0,0.02818,0.03548
0.0001557,0.0001,1.0,,,0.0,0.0,0.000155669,0.0,0.0,7378.137,0.26,1.0,0.02818,0.03548
0.0001045,0.0001,1.0,,,0.0,0.0,0.000104528,0.0,0.0,7478.137,0.26,1.0,0.02818,0.03548
9.209e-05,0.0001,1.0,,,0.0,0.0,9.20885e-05,0.0,0.0,7578.137,0.26,1.0,0.02818,0.03548
0.0001082,0.0001,1.0,,,0.0,0.0,0.000108215,0.0,0.0,7678.137,0.26,1.0,0.02818,0.03548
0.0001047,0.0001,1.0,,,0.0,0.0,0.00010467,0.0,0.0,7778.137,0.26,1.0,0.02818,0.03548
0.0001158,0.0001,1.0,,,0.0,0.0,0.000115784,0.0,0.0,7878.137,0.26,1.0,0.02818,0.03548
5.329e-05,0.0001,1.0,,,0.0,0.0,5.32882e-05,0.0,0.0,7978.137,0.26,1.0,0.02818,0.03548
7.086e-05,0.0001,1.0,,,0.0,0.0,7.08614e-05,0.0,0.0,8078.137,0.26,1.0,0.02818,0.03548
3.143e-05,0.0001,1.0,,,0.0,0.0,3.14256e-05,0.0,0.0,8178.137,0.26,1.0,0.02818,0.03548
2.39e-05,0.0001,1.0,,,0.0,0.0,2.39041e-05,0.0,0.0,8278.136999999999,0.26,1.0,0.02818,0.03548
2.362e-05,0.0001,1.0,,,0.0,0.0,2.3624e-05,0.0,0.0,8378.136999999999,0.26,1.0,0.02818,0.03548
1.308e-06,0.0001,1.0,1.0,0.0,0.0,0.0,1.30778e-06,1.30778e-06,0.0,6578.137,0.26,1.0,0.03548,0.04467
5.192e-06,0.0001,0.90676,0.90676,0.0932404,0.999519,0.00100612,4.70824e-06,4.70824e-06,4.8414e-07,6678.137,0.26,1.0,0.03548,0.04467
9.43e-06,0.0001,0.657169,0.657169,0.342831,0.999433,0.00570398,6.19728e-06,6.19728e-06,3.23298e-06,6778.137,0.26,1.0,0.03548,0.04467
