annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.000138,1e-09,0.116377,0.0,1.0,1.0,936.659,1.60629e-05,0.0,0.000121961,6578.137,0.26,0.6
0.000138,7.7e-09,0.123378,0.0,1.0,1.0,642.291,1.70291e-05,0.0,0.000120995,6578.137,0.26,0.6
0.000138,6e-08,0.178019,0.0,1.0,1.0,346.214,2.4571e-05,0.0,0.000113453,6578.137,0.26,0.6
0.000138,4.6e-07,0.591525,0.50086,0.49914,0.999999,53.9671,8.16449e-05,5.65738e-05,5.63795e-05,6578.137,0.26,0.6
0.000138,3.6e-06,0.83304,0.795982,0.204018,0.999975,0.920014,0.00011498,8.99088e-05,2.30445e-05,6578.137,0.26,0.6
0.000138,2.8e-05,0.885014,0.859491,0.140509,0.999883,0.135864,0.000122153,9.70823e-05,1.58709e-05,6578.137,0.26,0.6
0.000138,0.00022,0.934394,0.919832,0.080168,0.999025,0.0092888,0.000128969,0.000103898,9.05524e-06,6578.137,0.26,0.6
0.000138,0.0017,0.959886,0.950982,0.0490175,0.988925,0.000499908,0.000132488,0.000107417,5.53669e-06,6578.137,0.26,0.6
0.000138,0.013,0.970144,0.963517,0.036483,0.964143,0.000114924,0.000133904,0.000108832,4.12088e-06,6578.137,0.26,0.6
0.000138,0.1,1.0,0.999999,5.09671e-07,0.899637,5.73611e-10,0.000138024,0.000112953,5.7569e-11,6578.137,0.26,0.6
0.0004822,1e-09,0.49314,0.0,1.0,1.0,1455.29,0.000237784,0.0,0.0002444,6678.137,0.26,0.6
0.0004822,7.7e-09,0.496249,0.0,1.0,1.0,998.532,0.000239283,0.0,0.0002429,6678.137,0.26,0.6
0.0004822,6e-08,0.520519,0.00287583,0.997124,1.0,539.147,0.000250986,6.66805e-07,0.000231198,6678.137,0.26,0.6
0.0004822,4.6e-07,0.703553,0.383512,0.616488,0.999998,86.4068,0.000339242,8.89229e-05,0.000142942,6678.137,0.26,0.6
0.0004822,3.6e-06,0.818509,0.622574,0.377426,0.999972,3.15753,0.000394672,0.000144353,8.75118e-05,6678.137,0.26,0.6
0.0004822,2.8e-05,0.867502,0.724459,0.275541,0.999902,0.654168,0.000418296,0.000167977,6.38882e-05,6678.137,0.26,0.6
0.0004822,0.00022,0.949036,0.894015,0.105985,0.998603,0.0175939,0.00045761,0.000207291,2.45743e-05,6678.137,0.26,0.6
0.0004822,0.0017,0.964532,0.926242,0.073758,0.995251,0.00360104,0.000465082,0.000214763,1.71019e-05,6678.137,0.26,0.6
0.0004822,0.013,0.98892,0.976959,0.023041,0.975208,0.000215492,0.000476842,0.000226523,5.3424e-06,6678.137,0.26,0.6
0.0004822,0.1,1.0,1.0,1.11194e-07,0.899637,2.56887e-10,0.000482184,0.000231865,2.57819e-11,6678.137,0.26,0.6
0.0008527,1e-09,0.501792,0.0,1.0,0.999999,644.506,0.000427896,0.0,0.000424839,6778.137,0.26,0.6
0.0008527,7.7e-09,0.502556,0.0,1.0,0.999999,446.151,0.000428547,0.0,0.000424188,6778.137,0.26,0.6
0.0008527,6e-08,0.508516,0.000563078,0.999437,0.999998,246.622,0.000433629,2.36122e-07,0.000419105,6778.137,0.26,0.6
0.0008527,4.6e-07,0.553657,0.0923574,0.907643,0.999992,49.6008,0.000472122,3.87293e-05,0.000380612,6778.137,0.26,0.6
0.0008527,3.6e-06,0.592797,0.171948,0.828052,0.999946,6.43388,0.000505498,7.2105e-05,0.000347236,6778.137,0.26,0.6
0.0008527,2.8e-05,0.652965,0.294302,0.705698,0.999753,1.19634,0.000556806,0.000123413,0.000295929,6778.137,0.26,0.6
0.0008527,0.00022,0.721188,0.433033,0.566967,0.998751,0.190342,0.000614982,0.000181589,0.000237753,6778.137,0.26,0.6
0.0008527,0.0017,0.8174,0.628682,0.371318,0.994082,0.0263105,0.000697026,0.000263632,0.000155709,6778.137,0.26,0.6
0.0008527,0.013,0.920632,0.838604,0.161396,0.97419,0.00262222,0.000785055,0.000351661,6.76801e-05,6778.137,0.26,0.6
