annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.0003037,0.0001,0.942279,0.942279,0.0577215,0.999577,0.0414677,0.000286156,0.000286156,1.75292e-05,6578.137,110.0,0.1,1.5
0.001051,0.0001,0.851583,0.851583,0.148417,0.999326,0.231353,0.000895106,0.000895106,0.000156002,6678.137,110.0,0.1,1.5
0.001708,0.0001,0.54676,0.54676,0.45324,0.999469,1.45794,0.000934115,0.000934115,0.00077434,6778.137,110.0,0.1,1.5
0.004095,0.0001,0.2947,0.2947,0.7053,0.999483,5.59016,0.00120685,0.00120685,0.00288834,6878.137,110.0,0.1,1.5
0.007782,0.0001,0.210015,0.155579,0.844421,0.999275,8.47948,0.00163434,0.00113267,0.00614769,6978.137,110.0,0.1,1.5
0.01597,0.0001,0.220803,0.0836645,0.916336,0.999134,14.3665,0.00352546,0.00113591,0.0124411,7078.137,110.0,0.1,1.5
0.02274,0.0001,0.427877,0.0669759,0.933024,0.999145,15.211,0.00973113,0.000934027,0.0130117,7178.137,110.0,0.1,1.5
0.01791,0.0001,0.60029,0.0768843,0.923116,0.99918,8.73598,0.0107523,0.000596301,0.00715952,7278.137,110.0,0.1,1.5
0.01053,0.0001,0.688401,0.0736934,0.926307,0.999133,3.78485,0.00724644,0.000260948,0.00328004,7378.137,110.0,0.1,1.5
0.006663,0.0001,0.791239,0.0918561,0.908144,0.9992,1.73891,0.00527168,0.000140684,0.00139089,7478.137,110.0,0.1,1.5
0.006022,0.0001,0.844875,0.0977667,0.902233,0.999217,1.19336,0.005088,0.00010123,0.000934192,7578.137,110.0,0.1,1.5
0.0003618,0.0001,0.950086,0.950086,0.0499136,0.999472,0.0342155,0.000343749,0.000343749,1.80592e-05,6578.137,120.0,0.1,1.5
0.001252,0.0001,0.871839,0.871839,0.128161,0.999419,0.276056,0.00109177,0.00109177,0.000160492,6678.137,120.0,0.1,1.5
0.001772,0.0001,0.566961,0.566961,0.433039,0.999517,1.58711,0.00100441,0.00100441,0.000767158,6778.137,120.0,0.1,1.5
0.004184,0.0001,0.317858,0.317858,0.682142,0.999568,6.60429,0.00133005,0.00133005,0.00285436,6878.137,120.0,0.1,1.5
0.007359,0.0001,0.237662,0.17949,0.82051,0.999398,9.3156,0.00174893,0.0012272,0.00560996,6978.137,120.0,0.1,1.5
0.01311,0.0001,0.232606,0.101018,0.898982,0.999268,13.7372,0.00304884,0.00113026,0.0100584,7078.137,120.0,0.1,1.5
0.02067,0.0001,0.439041,0.0825894,0.917411,0.999305,16.6815,0.00907347,0.00104366,0.0115931,7178.137,120.0,0.1,1.5
0.01611,0.0001,0.5905,0.0900615,0.909938,0.999274,9.09309,0.009514,0.000653018,0.00659778,7278.137,120.0,0.1,1.5
0.009638,0.0001,0.715544,0.0960825,0.903918,0.999263,3.71869,0.00689664,0.000291428,0.00274167,7378.137,120.0,0.1,1.5
0.006597,0.0001,0.795827,0.103295,0.896705,0.999291,1.90026,0.00524995,0.000155154,0.0013469,7478.137,120.0,0.1,1.5
0.005465,0.0001,0.837544,0.109087,0.890913,0.999318,1.30274,0.00457724,0.00010871,0.000887836,7578.137,120.0,0.1,1.5
0.000404,0.0001,0.950128,0.950128,0.0498725,0.99943,0.0353276,0.000383851,0.000383851,2.01484e-05,6578.137,130.0,0.1,1.5
0.001436,0.0001,0.869347,0.869347,0.130653,0.999286,0.26273,0.00124801,0.00124801,0.000187563,6678.137,130.0,0.1,1.5
0.002019,0.0001,0.593948,0.593948,0.406052,0.999572,1.91692,0.00119931,0.00119931,0.000819909,6778.137,130.0,0.1,1.5
0.004526,0.0001,0.329605,0.329605,0.670395,0.999598,7.5424,0.00149175,0.00149175,0.00303411,6878.137,130.0,0.1,1.5
0.006843,0.0001,0.268481,0.210104,0.789896,0.999452,9.13678,0.00183724,0.0013315,0.00500585,6978.137,130.0,0.1,1.5
0.01277,0.0001,0.264572,0.120952,0.879048,0.999396,15.5403,0.00337779,0.00129191,0.00938921,7078.137,130.0,0.1,1.5
0.01701,0.0001,0.439754,0.0950257,0.904974,0.999352,14.7013,0.00748169,0.00100086,0.00953167,7178.137,130.0,0.1,1.5
0.01468,0.0001,0.617654,0.102245,0.897755,0.999336,8.45677,0.00906662,0.000639208,0.0056125,7278.137,130.0,0.1,1.5
0.008711,0.0001,0.712135,0.102058,0.897942,0.999345,3.8278,0.00620341,0.000285009,0.0025076,7378.137,130.0,0.1,1.5
0.006106,0.0001,0.805625,0.121385,0.878615,0.999373,1.89378,0.00491898,0.000163965,0.00118681,7478.137,130.0,0.1,1.5
0.005293,0.0001,0.847858,0.13076,0.86924,0.999419,1.38687,0.00448761,0.000121137,0.000805272,7578.137,130.0,0.1,1.5
0.0004836,0.0001,0.961081,0.961081,0.0389192,0.999363,0.0295544,0.000464764,0.000464764,1.88207e-05,6578.137,140.0,0.1,1.5
0.001445,0.0001,0.911004,0.911004,0.0889959,0.999222,0.165347,0.00131624,0.00131624,0.000128583,6678.137,140.0,0.1,1.5
0.001861,0.0001,0.597706,0.597706,0.402294,0.99963,2.02279,0.00111243,0.00111243,0.000748738,6778.137,140.0,0.1,1.5
0.003516,0.0001,0.388883,0.388883,0.611117,0.999677,6.65682,0.00136737,0.00136737,0.00214878,6878.137,140.0,0.1,1.5
0.006471,0.0001,0.272789,0.210311,0.789689,0.99948,9.04626,0.00176524,0.00125326,0.00470582,6978.137,140.0,0.1,1.5
0.01114,0.0001,0.246635,0.129088,0.870912,0.999441,15.0107,0.00274636,0.00124342,0.00838897,7078.137,140.0,0.1,1.5
0.01677,0.0001,0.434618,0.100978,0.899022,0.999421,16.3793,0.00728981,0.00106514,0.00948311,7178.137,140.0,0.1,1.5
0.01326,0.0001,0.621672,0.10392,0.89608,0.999374,8.01104,0.00824155,0.000581659,0.00501552,7278.137,140.0,0.1,1.5
0.008045,0.0001,0.704618,0.104985,0.895015,0.999397,3.94314,0.00566886,0.000278755,0.00237643,7378.137,140.0,0.1,1.5
0.005993,0.0001,0.819132,0.126146,0.873854,0.999419,1.86732,0.00490945,0.000156487,0.00108403,7478.137,140.0,0.1,1.5
0.004578,0.0001,0.847155,0.133569,0.866431,0.999456,1.28714,0.00387824,0.000107868,0.000699718,7578.137,140.0,0.1,1.5
0.0005596,0.0001,0.948557,0.948557,0.0514429,0.9994,0.0479657,0.000530776,0.000530776,2.87855e-05,6578.137,150.0,0.1,1.5
0.001566,0.0001,0.891104,0.891104,0.108896,0.999183,0.208758,0.0013951,0.0013951,0.000170485,6678.137,150.0,0.1,1.5
0.00218,0.0001,0.609971,0.609971,0.390029,0.999675,2.61737,0.00132963,0.00132963,0.000850196,6778.137,150.0,0.1,1.5
0.003501,0.0001,0.354315,0.354315,0.645685,0.999637,6.23335,0.00124061,0.00124061,0.00226083,6878.137,150.0,0.1,1.5
0.006381,0.0001,0.28887,0.222274,0.777726,0.999524,9.53265,0.00184329,0.00129688,0.00453773,6978.137,150.0,0.1,1.5
0.01072,0.0001,0.273811,0.136847,0.863153,0.999502,15.6321,0.00293537,0.00123426,0.00778504,7078.137,150.0,0.1,1.5
0.01502,0.0001,0.44196,0.113526,0.886474,0.999497,16.6725,0.00664043,0.00107376,0.00838454,7178.137,150.0,0.1,1.5
0.01208,0.0001,0.629582,0.106457,0.893543,0.999415,7.65491,0.0076048,0.000533072,0.00447433,7278.137,150.0,0.1,1.5
0.007817,0.0001,0.718262,0.113734,0.886266,0.999428,3.84912,0.00561468,0.000282626,0.00220235,7378.137,150.0,0.1,1.5
0.005318,0.0001,0.810455,0.138897,0.861103,0.999447,1.82419,0.00431021,0.0001626,0.00100805,7478.137,150.0,0.1,1.5
0.004744,0.0001,0.859841,0.140606,0.859394,0.999473,1.26216,0.00407916,0.000108789,0.000664926,7578.137,150.0,0.1,1.5
0.0006743,0.0001,0.926098,0.926098,0.0739019,0.999347,0.0763333,0.000624445,0.000624445,4.98302e-05,6578.137,160.0,0.1,1.5
0.001786,0.0001,0.904143,0.904143,0.0958569,0.999196,0.212894,0.00161498,0.00161498,0.000171219,6678.137,160.0,0.1,1.5
0.002384,0.0001,0.63364,0.63364,0.36636,0.999709,3.00524,0.00151033,0.00151033,0.00087325,6778.137,160.0,0.1,1.5
