annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.00418,0.0001,0.950728,0.083057,0.916943,0.999098,0.22828,0.00397369,1.86539e-05,0.000205938,7578.137,80.0,0.26,1.0
0.000138,0.0001,0.93826,0.924556,0.0754437,0.999558,0.0192727,0.000129503,0.000104432,8.52161e-06,6578.137,90.0,0.26,1.0
0.0004822,0.0001,0.950816,0.897718,0.102282,0.99938,0.0382358,0.000458468,0.000208149,2.37157e-05,6678.137,90.0,0.26,1.0
0.0008527,0.0001,0.728127,0.447144,0.552856,0.999465,0.433056,0.000620899,0.000187506,0.000231835,6778.137,90.0,0.26,1.0
0.002415,0.0001,0.736908,0.217276,0.782724,0.999201,0.795295,0.00177999,0.000176407,0.000635497,6878.137,90.0,0.26,1.0
0.004625,0.0001,0.715189,0.103143,0.896857,0.998882,1.17825,0.00330762,0.000151485,0.0013172,6978.137,90.0,0.26,1.0
0.008832,0.0001,0.758942,0.0590794,0.940921,0.998843,1.84009,0.00670265,0.000133673,0.00212892,7078.137,90.0,0.26,1.0
0.01339,0.0001,0.811178,0.0508347,0.949165,0.998966,2.44499,0.0108611,0.000135404,0.00252821,7178.137,90.0,0.26,1.0
0.01003,0.0001,0.875194,0.0670115,0.932989,0.999177,1.51995,0.00877579,8.98859e-05,0.00125147,7278.137,90.0,0.26,1.0
0.006233,0.0001,0.889111,0.0563742,0.943626,0.998743,0.549767,0.00554181,4.12919e-05,0.000691169,7378.137,90.0,0.26,1.0
0.004549,0.0001,0.941003,0.0850757,0.914924,0.999101,0.298482,0.00428025,2.49532e-05,0.000268353,7478.137,90.0,0.26,1.0
0.005091,0.0001,0.956538,0.0804283,0.919572,0.99916,0.263323,0.00486992,1.93531e-05,0.000221273,7578.137,90.0,0.26,1.0
0.0001567,0.0001,0.916983,0.89897,0.10103,0.999407,0.02193,0.000143705,0.000115763,1.30099e-05,6578.137,100.0,0.26,1.0
0.0005354,0.0001,0.926901,0.849097,0.150903,0.999222,0.0503006,0.000496225,0.000220199,3.91342e-05,6678.137,100.0,0.26,1.0
0.0008961,0.0001,0.731371,0.444772,0.555228,0.999488,0.469922,0.000655364,0.000192826,0.000240712,6778.137,100.0,0.26,1.0
0.002287,0.0001,0.731017,0.218719,0.781281,0.999267,0.83898,0.00167181,0.000172212,0.000615155,6878.137,100.0,0.26,1.0
0.004531,0.0001,0.712577,0.100941,0.899059,0.998926,1.21273,0.00322849,0.000146207,0.00130224,6978.137,100.0,0.26,1.0
0.008765,0.0001,0.762995,0.0593231,0.940677,0.998858,1.8191,0.00668751,0.000131004,0.00207731,7078.137,100.0,0.26,1.0
0.01278,0.0001,0.815791,0.0491957,0.950804,0.998956,2.25328,0.0104227,0.000121772,0.00235349,7178.137,100.0,0.26,1.0
0.01064,0.0001,0.883879,0.0648279,0.935172,0.99913,1.41886,0.00940121,8.56193e-05,0.0012351,7278.137,100.0,0.26,1.0
0.006324,0.0001,0.88386,0.0486341,0.951366,0.998616,0.530656,0.00558937,3.75451e-05,0.000734445,7378.137,100.0,0.26,1.0
0.004167,0.0001,0.937041,0.0788527,0.921147,0.99905,0.276206,0.00390471,2.24583e-05,0.000262356,7478.137,100.0,0.26,1.0
0.003898,0.0001,0.949804,0.0807503,0.91925,0.999043,0.204518,0.00370255,1.7189e-05,0.000195677,7578.137,100.0,0.26,1.0
0.0001771,0.0001,0.928873,0.913088,0.0869122,0.999546,0.0277517,0.000164533,0.000132362,1.25988e-05,6578.137,110.0,0.26,1.0
0.0006188,0.0001,0.909665,0.814296,0.185704,0.99926,0.075551,0.000562868,0.000245099,5.58957e-05,6678.137,110.0,0.26,1.0
0.0009829,0.0001,0.719564,0.426583,0.573417,0.999444,0.495423,0.000707243,0.000205052,0.000275634,6778.137,110.0,0.26,1.0
0.002376,0.0001,0.756945,0.240606,0.759394,0.999377,0.926892,0.00179821,0.000182945,0.000577404,6878.137,110.0,0.26,1.0
0.004479,0.0001,0.727849,0.11292,0.88708,0.999042,1.27184,0.00325987,0.00015516,0.0012189,6978.137,110.0,0.26,1.0
0.009238,0.0001,0.776318,0.0648199,0.93518,0.998933,1.93739,0.00717169,0.000143227,0.00206639,7078.137,110.0,0.26,1.0
0.01393,0.0001,0.833063,0.0529628,0.947037,0.999006,2.33989,0.0116058,0.000130063,0.00232567,7178.137,110.0,0.26,1.0
0.01095,0.0001,0.889909,0.0678197,0.93218,0.999136,1.39518,0.00974651,8.77228e-05,0.00120575,7278.137,110.0,0.26,1.0
