annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.003769,0.0001,0.760807,0.184538,0.815462,0.998274,0.522268,0.00286713,0.000203988,0.000901407,6878.137,70.0,0.26,0.5
0.006811,0.0001,0.726631,0.0833808,0.916619,0.997106,0.643445,0.00494916,0.000169373,0.00186194,6978.137,70.0,0.26,0.5
0.01265,0.0001,0.754784,0.0399444,0.960056,0.9967,0.939741,0.00954681,0.000129046,0.00310159,7078.137,70.0,0.26,0.5
0.01988,0.0001,0.815966,0.0261695,0.97383,0.997242,1.32678,0.0162228,9.83248e-05,0.0036589,7178.137,70.0,0.26,0.5
0.01394,0.0001,0.879715,0.0450108,0.954989,0.998583,1.18371,0.0122658,7.90474e-05,0.00167714,7278.137,70.0,0.26,0.5
0.008561,0.0001,0.902207,0.042689,0.957311,0.998114,0.443931,0.00772398,3.73341e-05,0.000837227,7378.137,70.0,0.26,0.5
0.005763,0.0001,0.937685,0.0630473,0.936953,0.998667,0.269369,0.00540376,2.41648e-05,0.000359116,7478.137,70.0,0.26,0.5
0.005413,0.0001,0.955109,0.0690835,0.930917,0.998693,0.185914,0.00517013,1.80332e-05,0.000243002,7578.137,70.0,0.26,0.5
0.0002144,0.0001,0.925964,0.908985,0.0910146,0.999548,0.0351413,0.000198558,0.000158556,1.58758e-05,6578.137,80.0,0.26,0.5
0.0007144,0.0001,0.908265,0.812782,0.187218,0.999728,0.241248,0.000648864,0.000284514,6.55354e-05,6678.137,80.0,0.26,0.5
0.001425,0.0001,0.676122,0.347345,0.652655,0.998762,0.372747,0.000963673,0.000245677,0.000461621,6778.137,80.0,0.26,0.5
0.004563,0.0001,0.718332,0.141385,0.858615,0.997616,0.53906,0.00327798,0.000211653,0.00128534,6878.137,80.0,0.26,0.5
0.008392,0.0001,0.721686,0.0684551,0.931545,0.996384,0.645935,0.00605671,0.000171643,0.00233573,6978.137,80.0,0.26,0.5
