annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.01236,4.6e-05,0.870862,0.0258064,0.974194,0.99853,1.08604,0.010768,4.22984e-05,0.00159677,7178.137,0.26,0.5
0.01236,0.00028,0.876273,0.0666299,0.93337,0.997077,0.523399,0.0108349,0.000109211,0.00152985,7178.137,0.26,0.5
0.01236,0.0017,0.894767,0.206143,0.793857,0.993093,0.188396,0.0110636,0.000337882,0.00130118,7178.137,0.26,0.5
0.01236,0.01,0.945052,0.585487,0.414513,0.973875,0.0260059,0.0116854,0.000959651,0.000679415,7178.137,0.26,0.5
0.009349,1e-09,0.929089,0.0,1.0,0.99998,33.7639,0.00868568,0.0,0.000662922,7278.137,0.26,0.5
0.009349,6e-09,0.929091,0.0,1.0,0.999974,25.3942,0.0086857,0.0,0.000662899,7278.137,0.26,0.5
0.009349,3.6e-08,0.929106,0.0,1.0,0.999961,17.0239,0.00868584,0.0,0.000662758,7278.137,0.26,0.5
0.009349,2.2e-07,0.929198,0.00121078,0.998789,0.999923,8.56824,0.0086867,8.02383e-07,0.000661899,7278.137,0.26,0.5
0.009349,1.3e-06,0.929473,0.00508938,0.994911,0.999778,2.96881,0.00868927,3.37274e-06,0.000659329,7278.137,0.26,0.5
0.009349,7.7e-06,0.929944,0.011732,0.988268,0.999625,1.74507,0.00869367,7.77479e-06,0.000654927,7278.137,0.26,0.5
0.009349,4.6e-05,0.931904,0.0393857,0.960614,0.999197,0.792467,0.008712,2.6101e-05,0.0006366,7278.137,0.26,0.5
0.009349,0.00028,0.938033,0.125849,0.874151,0.998186,0.31938,0.0087693,8.34005e-05,0.000579301,7278.137,0.26,0.5
0.009349,0.0017,0.954269,0.354876,0.645124,0.994184,0.0735116,0.00892108,0.000235177,0.000427525,7278.137,0.26,0.5
0.009349,0.01,0.97811,0.6912,0.3088,0.97509,0.00821535,0.00914396,0.00045806,0.000204642,7278.137,0.26,0.5
0.005714,1e-09,0.962674,0.0,1.0,0.999989,19.1808,0.00550038,0.0,0.00021327,7378.137,0.26,0.5
0.005714,6e-09,0.962676,0.0,1.0,0.999985,14.2788,0.0055004,0.0,0.000213256,7378.137,0.26,0.5
0.005714,3.6e-08,0.96269,0.0,1.0,0.999977,9.37652,0.00550048,0.0,0.000213174,7378.137,0.26,0.5
0.005714,2.2e-07,0.962778,0.00216605,0.997834,0.999952,4.42435,0.00550098,4.61656e-07,0.000212671,7378.137,0.26,0.5
0.005714,1.3e-06,0.963031,0.00893223,0.991068,0.999825,1.20697,0.00550242,1.90375e-06,0.000211229,7378.137,0.26,0.5
0.005714,7.7e-06,0.963383,0.0183717,0.981628,0.999677,0.647733,0.00550443,3.91561e-06,0.000209217,7378.137,0.26,0.5
0.005714,4.6e-05,0.964773,0.0556269,0.944373,0.999104,0.224745,0.00551238,1.18559e-05,0.000201277,7378.137,0.26,0.5
0.005714,0.00028,0.967497,0.128652,0.871348,0.997887,0.0878797,0.00552794,2.742e-05,0.000185713,7378.137,0.26,0.5
0.005714,0.0017,0.974782,0.323957,0.676043,0.993885,0.0235619,0.00556957,6.90459e-05,0.000144087,7378.137,0.26,0.5
0.005714,0.01,0.98724,0.657941,0.342059,0.974871,0.00290116,0.00564075,0.000140229,7.29039e-05,7378.137,0.26,0.5
0.004316,1e-09,0.985824,0.0,1.0,0.999994,9.75169,0.00425522,0.0,6.11882e-05,7478.137,0.26,0.5
0.004316,6e-09,0.985826,0.0,1.0,0.999992,7.23972,0.00425523,0.0,6.11811e-05,7478.137,0.26,0.5
0.004316,3.6e-08,0.985836,0.0,1.0,0.999987,4.72812,0.00425527,0.0,6.11391e-05,7478.137,0.26,0.5
0.004316,2.2e-07,0.985895,0.00377367,0.996226,0.999972,2.19052,0.00425553,2.30616e-07,6.08812e-05,7478.137,0.26,0.5
0.004316,1.3e-06,0.986068,0.0159466,0.984053,0.999887,0.533397,0.00425627,9.74526e-07,6.01372e-05,7478.137,0.26,0.5
0.004316,7.7e-06,0.986287,0.0314574,0.968543,0.999781,0.269889,0.00425722,1.92242e-06,5.91893e-05,7478.137,0.26,0.5
0.004316,4.6e-05,0.987139,0.0916233,0.908377,0.999237,0.0727438,0.0042609,5.59926e-06,5.55125e-05,7478.137,0.26,0.5
0.004316,0.00028,0.98833,0.17575,0.82425,0.997971,0.0248218,0.00426604,1.07404e-05,5.03714e-05,7478.137,0.26,0.5
0.004316,0.0017,0.991075,0.369588,0.630412,0.99384,0.00625402,0.00427788,2.25862e-05,3.85256e-05,7478.137,0.26,0.5
0.004316,0.01,0.995461,0.679439,0.320561,0.975779,0.000808804,0.00429682,4.15217e-05,1.95901e-05,7478.137,0.26,0.5
0.004886,1e-09,0.994653,0.0,1.0,0.99999,2.63399,0.0048602,0.0,2.6125e-05,7578.137,0.26,0.5
0.004886,6e-09,0.994654,0.0,1.0,0.999987,1.96515,0.0048602,0.0,2.61231e-05,7578.137,0.26,0.5
0.004886,3.6e-08,0.994656,0.0,1.0,0.99998,1.29638,0.00486021,0.0,2.61119e-05,7578.137,0.26,0.5
0.004886,2.2e-07,0.99467,0.00224331,0.997757,0.999958,0.620725,0.00486028,5.85543e-08,2.60432e-05,7578.137,0.26,0.5
0.004886,1.3e-06,0.994711,0.00986766,0.990132,0.999857,0.180371,0.00486048,2.57563e-07,2.58442e-05,7578.137,0.26,0.5
0.004886,7.7e-06,0.99477,0.0208739,0.979126,0.999746,0.100517,0.00486077,5.44845e-07,2.55569e-05,7578.137,0.26,0.5
0.004886,4.6e-05,0.995003,0.0645404,0.93546,0.99939,0.0400192,0.00486191,1.68462e-06,2.44172e-05,7578.137,0.26,0.5
0.004886,0.00028,0.995606,0.177516,0.822484,0.998615,0.0155003,0.00486485,4.63348e-06,2.14683e-05,7578.137,0.26,0.5
0.004886,0.0017,0.997171,0.470318,0.529682,0.99499,0.00275984,0.0048725,1.22761e-05,1.38256e-05,7578.137,0.26,0.5
0.004886,0.01,0.998756,0.767141,0.232859,0.975562,0.000248709,0.00488024,2.00237e-05,6.07802e-06,7578.137,0.26,0.5
0.0001239,1e-09,0.130259,0.0,1.0,1.0,921.888,1.61386e-05,0.0,0.000107757,6578.137,0.26,0.6
0.0001239,6e-09,0.135991,0.0,1.0,1.0,667.42,1.68487e-05,0.0,0.000107047,6578.137,0.26,0.6
0.0001239,3.6e-08,0.170382,0.0,1.0,1.0,412.917,2.11097e-05,0.0,0.000102786,6578.137,0.26,0.6
0.0001239,2.2e-07,0.381307,0.224349,0.775651,1.0,155.826,4.72424e-05,2.21713e-05,7.66537e-05,6578.137,0.26,0.6
0.0001239,1.3e-06,0.900068,0.874716,0.125284,0.999991,1.33958,0.000111515,8.64438e-05,1.23812e-05,6578.137,0.26,0.6
0.0001239,7.7e-06,0.926956,0.908426,0.0915744,0.999975,0.356263,0.000114846,8.97751e-05,9.04983e-06,6578.137,0.26,0.6
0.0001239,4.6e-05,0.979154,0.973865,0.0261347,0.999877,0.0210312,0.000121313,9.62422e-05,2.58277e-06,6578.137,0.26,0.6
0.0001239,0.00028,0.991697,0.989591,0.0104088,0.998788,0.000848926,0.000122867,9.77963e-05,1.02865e-06,6578.137,0.26,0.6
0.0001239,0.0017,0.995333,0.994149,0.00585133,0.997452,0.000226989,0.000123318,9.82467e-05,5.78258e-07,6578.137,0.26,0.6
0.0001239,0.01,1.0,1.0,0.0,0.0,0.0,0.000123896,9.8825e-05,0.0,6578.137,0.26,0.6
0.000416,1e-09,0.571971,0.0,1.0,1.0,1417.2,0.00023792,0.0,0.000178045,6678.137,0.26,0.6
0.000416,6e-09,0.574597,0.0,1.0,1.0,1025.84,0.000239012,0.0,0.000176953,6678.137,0.26,0.6
0.000416,3.6e-08,0.590351,0.0,1.0,1.0,634.466,0.000245566,0.0,0.0001704,6678.137,0.26,0.6
0.000416,2.2e-07,0.686956,0.213896,0.786104,0.999999,239.162,0.00028575,3.54311e-05,0.000130215,6678.137,0.26,0.6
0.000416,1.3e-06,0.925368,0.812587,0.187413,0.99999,3.02232,0.000384921,0.000134602,3.10443e-05,6678.137,0.26,0.6
0.000416,7.7e-06,0.944361,0.860281,0.139719,0.999963,0.626866,0.000392822,0.000142502,2.31439e-05,6678.137,0.26,0.6
0.000416,4.6e-05,0.969537,0.923502,0.076498,0.999732,0.0472063,0.000403294,0.000152975,1.26716e-05,6678.137,0.26,0.6
0.000416,0.00028,0.978254,0.945391,0.054609,0.998512,0.00607818,0.00040692,0.000156601,9.04578e-06,6678.137,0.26,0.6
0.000416,0.0017,0.985951,0.964721,0.0352791,0.996982,0.00193643,0.000410122,0.000159803,5.84386e-06,6678.137,0.26,0.6
0.000416,0.01,0.999394,0.998479,0.00152135,0.989251,2.34439e-05,0.000415713,0.000165394,2.52006e-07,6678.137,0.26,0.6
0.0007701,1e-09,0.555895,0.0,1.0,0.999999,613.351,0.000428107,0.0,0.000342015,6778.137,0.26,0.6
0.0007701,6e-09,0.556497,0.0,1.0,0.999999,447.454,0.00042857,0.0,0.000341552,6778.137,0.26,0.6
0.0007701,3.6e-08,0.560103,0.0,1.0,0.999999,281.551,0.000431348,0.0,0.000338774,6778.137,0.26,0.6
0.0007701,2.2e-07,0.582224,0.0445186,0.955481,0.999997,113.958,0.000448384,1.49907e-05,0.000321738,6778.137,0.26,0.6
0.0007701,1.3e-06,0.641405,0.179869,0.820131,0.99997,9.17004,0.00049396,6.0567e-05,0.000276162,6778.137,0.26,0.6
0.0007701,7.7e-06,0.667452,0.23944,0.76056,0.999928,3.55511,0.000514019,8.06263e-05,0.000256103,6778.137,0.26,0.6
0.0007701,4.6e-05,0.737474,0.399586,0.600414,0.999627,0.542693,0.000567945,0.000134552,0.000202177,6778.137,0.26,0.6
0.0007701,0.00028,0.791249,0.522571,0.477429,0.998738,0.127407,0.000609358,0.000175965,0.000160764,6778.137,0.26,0.6
0.0007701,0.0017,0.868773,0.699874,0.300126,0.994656,0.0189118,0.000669061,0.000235668,0.000101061,6778.137,0.26,0.6
