annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0001944,0.1,0.791784,0.791784,0.208216,0.787691,0.000190657,0.000153927,0.000153927,4.04783e-05,6878.137,0.26,0.6
0.000189,1e-11,0.0,0.0,1.0,0.999758,0.784594,0.0,0.0,0.000189728,6978.137,0.26,0.6
0.000189,1.3e-10,0.0,0.0,1.0,0.999704,0.640327,0.0,0.0,0.000189728,6978.137,0.26,0.6
0.000189,1.7e-09,0.0,0.0,1.0,0.999617,0.495716,0.0,0.0,0.000189728,6978.137,0.26,0.6
0.000189,2.2e-08,0.0,0.0,1.0,0.999461,0.351683,0.0,0.0,0.000189727,6978.137,0.26,0.6
0.000189,2.8e-07,0.0,0.0,1.0,0.99909,0.208583,0.0,0.0,0.000189712,6978.137,0.26,0.6
0.000189,3.6e-06,0.0,0.0,1.0,0.997249,0.0688895,0.0,0.0,0.000189537,6978.137,0.26,0.6
0.000189,4.6e-05,5.98238e-05,5.98238e-05,0.99994,0.986562,0.0140667,1.13093e-08,1.13093e-08,0.000189032,6978.137,0.26,0.6
0.000189,0.0006,0.00695719,0.00695719,0.993043,0.972288,0.0067742,1.31521e-06,1.31521e-06,0.000187728,6978.137,0.26,0.6
0.000189,0.0077,0.0601612,0.0601612,0.939839,0.938065,0.00286865,1.13731e-05,1.13731e-05,0.00017767,6978.137,0.26,0.6
0.000189,0.1,0.455917,0.455917,0.544083,0.778607,0.000464582,8.61879e-05,8.61879e-05,0.000102855,6978.137,0.26,0.6
0.0001365,1e-11,0.0,0.0,1.0,0.999777,0.61404,0.0,0.0,0.000137134,7078.137,0.26,0.6
0.0001365,1.3e-10,0.0,0.0,1.0,0.999727,0.50149,0.0,0.0,0.000137134,7078.137,0.26,0.6
0.0001365,1.7e-09,0.0,0.0,1.0,0.999647,0.388672,0.0,0.0,0.000137134,7078.137,0.26,0.6
0.0001365,2.2e-08,0.0,0.0,1.0,0.999504,0.276312,0.0,0.0,0.000137133,7078.137,0.26,0.6
0.0001365,2.8e-07,0.0,0.0,1.0,0.999167,0.164671,0.0,0.0,0.000137122,7078.137,0.26,0.6
0.0001365,3.6e-06,0.0,0.0,1.0,0.99751,0.0550197,0.0,0.0,0.000136983,7078.137,0.26,0.6
0.0001365,4.6e-05,0.0,0.0,1.0,0.98635,0.0100053,0.0,0.0,0.000136571,7078.137,0.26,0.6
0.0001365,0.0006,0.00654379,0.00654379,0.993456,0.969334,0.00442261,8.93345e-07,8.93345e-07,0.000135625,7078.137,0.26,0.6
0.0001365,0.0077,0.051419,0.051419,0.948581,0.933489,0.00194702,7.01962e-06,7.01962e-06,0.000129498,7078.137,0.26,0.6
0.0001365,0.1,0.439141,0.439141,0.560859,0.773178,0.000337565,5.99506e-05,5.99506e-05,7.65673e-05,7078.137,0.26,0.6
0.0001764,1e-11,0.0,0.0,1.0,0.999729,0.653709,0.0,0.0,0.000177034,7178.137,0.26,0.6
0.0001764,1.3e-10,0.0,0.0,1.0,0.999671,0.537364,0.0,0.0,0.000177034,7178.137,0.26,0.6
0.0001764,1.7e-09,0.0,0.0,1.0,0.999579,0.420765,0.0,0.0,0.000177034,7178.137,0.26,0.6
0.0001764,2.2e-08,0.0,0.0,1.0,0.999419,0.304623,0.0,0.0,0.000177033,7178.137,0.26,0.6
0.0001764,2.8e-07,0.0,0.0,1.0,0.999065,0.189228,0.0,0.0,0.000177021,7178.137,0.26,0.6
0.0001764,3.6e-06,0.0,0.0,1.0,0.997676,0.0761233,0.0,0.0,0.000176878,7178.137,0.26,0.6
0.0001764,4.6e-05,0.000206108,0.000206108,0.999794,0.992947,0.0249986,3.6349e-08,3.6349e-08,0.000176322,7178.137,0.26,0.6
0.0001764,0.0006,0.018821,0.018821,0.981179,0.979801,0.00856659,3.31925e-06,3.31925e-06,0.000173039,7178.137,0.26,0.6
0.0001764,0.0077,0.0886708,0.0886708,0.911329,0.93055,0.0023142,1.56379e-05,1.56379e-05,0.000160721,7178.137,0.26,0.6
0.0001764,0.1,0.454375,0.454375,0.545625,0.780405,0.000438197,8.0133e-05,8.0133e-05,9.62258e-05,7178.137,0.26,0.6
0.0001148,1e-11,0.0,0.0,1.0,0.999841,0.723092,0.0,0.0,0.000115086,7278.137,0.26,0.6
0.0001148,1.3e-10,0.0,0.0,1.0,0.999808,0.599982,0.0,0.0,0.000115086,7278.137,0.26,0.6
0.0001148,1.7e-09,0.0,0.0,1.0,0.999759,0.47657,0.0,0.0,0.000115086,7278.137,0.26,0.6
0.0001148,2.2e-08,0.0,0.0,1.0,0.999675,0.35367,0.0,0.0,0.000115085,7278.137,0.26,0.6
0.0001148,2.8e-07,0.0,0.0,1.0,0.999503,0.231561,0.0,0.0,0.000115072,7278.137,0.26,0.6
0.0001148,3.6e-06,0.0,0.0,1.0,0.998968,0.11141,0.0,0.0,0.00011492,7278.137,0.26,0.6
0.0001148,4.6e-05,0.00571387,0.00571387,0.994286,0.997574,0.0470456,6.55779e-07,6.55779e-07,0.000114114,7278.137,0.26,0.6
0.0001148,0.0006,0.0631777,0.0631777,0.936822,0.992694,0.0147173,7.2509e-06,7.2509e-06,0.000107519,7278.137,0.26,0.6
0.0001148,0.0077,0.259505,0.259505,0.740495,0.942122,0.00146837,2.97833e-05,2.97833e-05,8.49865e-05,7278.137,0.26,0.6
0.0001148,0.1,0.606369,0.606369,0.393631,0.779134,0.000204545,6.95929e-05,6.95929e-05,4.5177e-05,7278.137,0.26,0.6
0.0002564,1e-11,0.0,0.0,1.0,0.999598,0.642069,0.0,0.0,0.000258075,7378.137,0.26,0.6
0.0002564,1.3e-10,0.0,0.0,1.0,0.999512,0.529262,0.0,0.0,0.000258075,7378.137,0.26,0.6
0.0002564,1.7e-09,0.0,0.0,1.0,0.99938,0.41618,0.0,0.0,0.000258075,7378.137,0.26,0.6
0.0002564,2.2e-08,0.0,0.0,1.0,0.99915,0.303549,0.0,0.0,0.000258074,7378.137,0.26,0.6
0.0002564,2.8e-07,0.0,0.0,1.0,0.998653,0.191638,0.0,0.0,0.000258063,7378.137,0.26,0.6
0.0002564,3.6e-06,0.0,0.0,1.0,0.996871,0.0824226,0.0,0.0,0.000257926,7378.137,0.26,0.6
