annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0008482,1e-09,0.0,0.0,1.0,0.999946,15.6055,0.0,0.0,0.000848994,7178.137,0.26,0.5
0.0008482,6e-09,0.0,0.0,1.0,0.999928,11.8468,0.0,0.0,0.000848983,7178.137,0.26,0.5
0.0008482,3.6e-08,0.0,0.0,1.0,0.999895,8.08826,0.0,0.0,0.00084892,7178.137,0.26,0.5
0.0008482,2.2e-07,0.0,0.0,1.0,0.999802,4.29094,0.0,0.0,0.000848534,7178.137,0.26,0.5
0.0008482,1.3e-06,0.00109604,0.00109604,0.998904,0.999477,1.6199,9.29646e-07,9.29646e-07,0.000847256,7178.137,0.26,0.5
0.0008482,7.7e-06,0.00377295,0.00377295,0.996227,0.999122,0.962385,3.20016e-06,3.20016e-06,0.000844986,7178.137,0.26,0.5
0.0008482,4.6e-05,0.0146651,0.0146651,0.985335,0.998287,0.488005,1.24387e-05,1.24387e-05,0.000835747,7178.137,0.26,0.5
0.0008482,0.00028,0.0498838,0.0498838,0.950116,0.996628,0.238972,4.23107e-05,4.23107e-05,0.000805875,7178.137,0.26,0.5
0.0008482,0.0017,0.173258,0.173258,0.826742,0.992007,0.0877325,0.000146955,0.000146955,0.000701231,7178.137,0.26,0.5
0.0008482,0.01,0.505344,0.505344,0.494656,0.968308,0.0132388,0.000428626,0.000428626,0.00041956,7178.137,0.26,0.5
0.0005639,1e-09,0.0,0.0,1.0,0.999965,16.064,0.0,0.0,0.000564276,7278.137,0.26,0.5
0.0005639,6e-09,0.0,0.0,1.0,0.999954,12.2908,0.0,0.0,0.000564265,7278.137,0.26,0.5
0.0005639,3.6e-08,0.0,0.0,1.0,0.999934,8.5174,0.0,0.0,0.000564202,7278.137,0.26,0.5
0.0005639,2.2e-07,0.000116093,0.000116093,0.999884,0.99988,4.7057,6.54624e-08,6.54624e-08,0.000563814,7278.137,0.26,0.5
0.0005639,1.3e-06,0.00241935,0.00241935,0.997581,0.99972,2.00904,1.36422e-06,1.36422e-06,0.000562516,7278.137,0.26,0.5
0.0005639,7.7e-06,0.0070117,0.0070117,0.992988,0.999558,1.26583,3.95375e-06,3.95375e-06,0.000559926,7278.137,0.26,0.5
0.0005639,4.6e-05,0.0277184,0.0277184,0.972282,0.999198,0.683594,1.56298e-05,1.56298e-05,0.00054825,7278.137,0.26,0.5
0.0005639,0.00028,0.116116,0.116116,0.883884,0.998265,0.287304,6.54757e-05,6.54757e-05,0.000498404,7278.137,0.26,0.5
0.0005639,0.0017,0.361675,0.361675,0.638325,0.993817,0.0582118,0.000203941,0.000203941,0.000359938,7278.137,0.26,0.5
0.0005639,0.01,0.6659,0.6659,0.3341,0.969684,0.00621418,0.000375488,0.000375488,0.000188392,7278.137,0.26,0.5
0.0002629,1e-09,0.0,0.0,1.0,0.99998,13.1687,0.0,0.0,0.000263208,7378.137,0.26,0.5
0.0002629,6e-09,0.0,0.0,1.0,0.999973,9.92786,0.0,0.0,0.000263199,7378.137,0.26,0.5
0.0002629,3.6e-08,0.0,0.0,1.0,0.999961,6.68726,0.0,0.0,0.000263145,7378.137,0.26,0.5
0.0002629,2.2e-07,0.000366886,0.000366886,0.999633,0.999923,3.41334,9.64574e-08,9.64574e-08,0.000262812,7378.137,0.26,0.5
0.0002629,1.3e-06,0.00446399,0.00446399,0.995536,0.99977,1.13649,1.17362e-06,1.17362e-06,0.000261735,7378.137,0.26,0.5
0.0002629,7.7e-06,0.0110201,0.0110201,0.98898,0.99959,0.634523,2.89729e-06,2.89729e-06,0.000260011,7378.137,0.26,0.5
0.0002629,4.6e-05,0.0368035,0.0368035,0.963196,0.999109,0.284259,9.67597e-06,9.67597e-06,0.000253233,7378.137,0.26,0.5
0.0002629,0.00028,0.114463,0.114463,0.885537,0.997983,0.115423,3.00932e-05,3.00932e-05,0.000232815,7378.137,0.26,0.5
0.0002629,0.0017,0.325003,0.325003,0.674997,0.993093,0.0256931,8.54461e-05,8.54461e-05,0.000177463,7378.137,0.26,0.5
