annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.004147,0.0001,0.651367,0.169554,0.830446,0.997947,0.704304,0.00270113,0.000295178,0.00144573,6878.137,0.16,0.5
0.008027,0.0001,0.661621,0.0791172,0.920883,0.996589,0.796365,0.0053108,0.000233357,0.00271616,6978.137,0.16,0.5
0.0153,0.0001,0.670368,0.0378199,0.96218,0.996021,1.2679,0.0102594,0.00019829,0.00504472,7078.137,0.16,0.5
0.0231,0.0001,0.676025,0.0259948,0.974005,0.996817,2.35039,0.015613,0.000199692,0.0074823,7178.137,0.16,0.5
0.01787,0.0001,0.758324,0.0418967,0.958103,0.998442,2.77296,0.013555,0.000188906,0.00431996,7278.137,0.16,0.5
0.01097,0.0001,0.820133,0.0435414,0.956459,0.998009,0.990828,0.00899418,8.97978e-05,0.00197256,7378.137,0.16,0.5
0.007473,0.0001,0.891946,0.0629383,0.937062,0.998542,0.553644,0.00666536,5.4234e-05,0.000807467,7478.137,0.16,0.5
0.008681,0.0001,0.925701,0.0611107,0.938889,0.998761,0.520492,0.0080362,4.19825e-05,0.000645009,7578.137,0.16,0.5
0.0002358,0.0001,0.911883,0.911883,0.088117,0.999554,0.046631,0.000215028,0.000215028,2.07786e-05,6578.137,0.14,0.5
0.0008196,0.0001,0.86427,0.799195,0.200805,0.999628,0.299322,0.000708315,0.000442722,0.000111238,6678.137,0.14,0.5
0.001468,0.0001,0.61771,0.403788,0.596212,0.998849,0.487529,0.000906912,0.000380124,0.000561271,6778.137,0.14,0.5
0.004147,0.0001,0.629834,0.170565,0.829435,0.997942,0.745809,0.00261183,0.000315662,0.00153502,6878.137,0.14,0.5
0.008027,0.0001,0.631273,0.0814838,0.918516,0.99665,0.883592,0.0050672,0.000262568,0.00295976,6978.137,0.14,0.5
0.0153,0.0001,0.656002,0.0385171,0.961483,0.99604,1.32948,0.0100395,0.000210899,0.00526457,7078.137,0.14,0.5
0.0231,0.0001,0.652938,0.0264489,0.973551,0.996851,2.54563,0.0150798,0.00021776,0.00801549,7178.137,0.14,0.5
0.01787,0.0001,0.7207,0.0422696,0.95773,0.998389,3.09969,0.0128825,0.000220344,0.00499248,7278.137,0.14,0.5
0.01097,0.0001,0.792845,0.0459026,0.954097,0.998048,1.16356,0.00869493,0.000109299,0.00227181,7378.137,0.14,0.5
0.007473,0.0001,0.86985,0.0645826,0.935417,0.998588,0.688847,0.00650024,6.71491e-05,0.00097259,7478.137,0.14,0.5
0.008681,0.0001,0.909896,0.06217,0.93783,0.998762,0.63198,0.007899,5.18537e-05,0.000782209,7578.137,0.14,0.5
0.0002358,0.0001,0.911883,0.911883,0.088117,0.999554,0.046631,0.000215028,0.000215028,2.07786e-05,6578.137,0.12,0.5
0.0008196,0.0001,0.84019,0.794215,0.205785,0.999606,0.332492,0.00068858,0.000505484,0.000130973,6678.137,0.12,0.5
0.001468,0.0001,0.599247,0.413317,0.586683,0.998846,0.509962,0.000879805,0.00041451,0.000588378,6778.137,0.12,0.5
0.004147,0.0001,0.60614,0.171547,0.828453,0.997936,0.79148,0.00251358,0.000338203,0.00163328,6878.137,0.12,0.5
0.008027,0.0001,0.597878,0.0836645,0.916336,0.996705,0.979576,0.00479914,0.000294711,0.00322782,6978.137,0.12,0.5
0.0153,0.0001,0.639726,0.0392473,0.960753,0.99606,1.39953,0.00979042,0.000225237,0.00551367,7078.137,0.12,0.5
0.0231,0.0001,0.627534,0.0268831,0.973117,0.996884,2.76048,0.0144931,0.000237643,0.00860221,7178.137,0.12,0.5
0.01787,0.0001,0.689224,0.0438651,0.956135,0.998387,3.44303,0.0123199,0.000254856,0.00555512,7278.137,0.12,0.5
0.01097,0.0001,0.75444,0.0504812,0.949519,0.998106,1.42189,0.00827375,0.000143173,0.00269299,7378.137,0.12,0.5
0.007473,0.0001,0.839609,0.066849,0.933151,0.998655,0.891032,0.00627426,8.58632e-05,0.00119857,7478.137,0.12,0.5
0.008681,0.0001,0.890405,0.0635129,0.936487,0.998764,0.769627,0.0077298,6.45252e-05,0.000951414,7578.137,0.12,0.5
0.0002358,0.0001,0.911883,0.911883,0.088117,0.999554,0.046631,0.000215028,0.000215028,2.07786e-05,6578.137,0.1,0.5
0.0008196,0.0001,0.813261,0.789982,0.210018,0.999586,0.369587,0.00066651,0.000575671,0.000153043,6678.137,0.1,0.5
0.001468,0.0001,0.5786,0.422677,0.577323,0.998844,0.535048,0.000849491,0.000452965,0.000618692,6778.137,0.1,0.5
0.004147,0.0001,0.567228,0.180277,0.819723,0.998003,0.898628,0.00235222,0.000394685,0.00179464,6878.137,0.1,0.5
0.008027,0.0001,0.560533,0.0857012,0.914299,0.996754,1.08692,0.00449937,0.000330656,0.00352759,6978.137,0.1,0.5
0.0153,0.0001,0.603204,0.0409577,0.959042,0.996125,1.56728,0.00923148,0.000259342,0.0060726,7078.137,0.1,0.5
0.0231,0.0001,0.599124,0.0273031,0.972697,0.996915,3.00074,0.0138369,0.000259877,0.00925834,7178.137,0.1,0.5
0.01787,0.0001,0.662603,0.0450332,0.954967,0.998386,3.73645,0.011844,0.000284402,0.00603098,7278.137,0.1,0.5
0.01097,0.0001,0.720227,0.0543224,0.945678,0.998142,1.65144,0.00789854,0.000176246,0.0030682,7378.137,0.1,0.5
0.007473,0.0001,0.794157,0.0698964,0.930104,0.998642,1.13274,0.0059346,0.000115596,0.00153823,7478.137,0.1,0.5
0.008681,0.0001,0.862709,0.0663641,0.933636,0.998785,0.981109,0.00748936,8.47182e-05,0.00119185,7578.137,0.1,0.5
