annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.002104,2.2e-05,0.907352,0.00459445,0.995406,0.999023,0.199412,0.00190863,8.99531e-07,0.000194887,7378.137,0.0,0.26,1.0
0.002104,4.6e-05,0.907819,0.00961659,0.990383,0.998854,0.169191,0.00190961,1.8828e-06,0.000193903,7378.137,0.0,0.26,1.0
0.002104,0.0001,0.90887,0.020901,0.979099,0.998605,0.137424,0.00191182,4.09213e-06,0.000191694,7378.137,0.0,0.26,1.0
0.002104,0.00022,0.911207,0.0460093,0.953991,0.998223,0.105133,0.00191674,9.00799e-06,0.000186778,7378.137,0.0,0.26,1.0
0.002104,0.00046,0.915854,0.0959348,0.904065,0.997642,0.0750648,0.00192651,1.87827e-05,0.000177003,7378.137,0.0,0.26,1.0
0.002104,0.001,0.925718,0.201919,0.798081,0.996522,0.0449271,0.00194726,3.95329e-05,0.000156253,7378.137,0.0,0.26,1.0
0.002104,0.0022,0.944977,0.408838,0.591162,0.993665,0.0182695,0.00198778,8.00449e-05,0.000115741,7378.137,0.0,0.26,1.0
0.002104,0.0046,0.958964,0.55911,0.44089,0.989983,0.008617,0.0020172,0.000109466,8.63201e-05,7378.137,0.0,0.26,1.0
0.002104,0.01,0.976372,0.746146,0.253854,0.985067,0.00332833,0.00205382,0.000146085,4.97012e-05,7378.137,0.0,0.26,1.0
0.001203,1e-05,0.910541,0.00230296,0.997697,0.999211,0.136519,0.00109579,2.48508e-07,0.00010766,7478.137,0.0,0.26,1.0
0.001203,2.2e-05,0.910787,0.00504922,0.994951,0.999083,0.117046,0.00109608,5.44853e-07,0.000107363,7478.137,0.0,0.26,1.0
0.001203,4.6e-05,0.91128,0.0105446,0.989455,0.99892,0.098817,0.00109668,1.13785e-06,0.00010677,7478.137,0.0,0.26,1.0
0.001203,0.0001,0.912388,0.0229068,0.977093,0.998676,0.0796296,0.00109801,2.47183e-06,0.000105436,7478.137,0.0,0.26,1.0
0.001203,0.00022,0.914852,0.0503884,0.949612,0.998296,0.0601416,0.00110098,5.43733e-06,0.000102471,7478.137,0.0,0.26,1.0
0.001203,0.00046,0.919755,0.105064,0.894936,0.9977,0.041985,0.00110688,1.13372e-05,9.6571e-05,7478.137,0.0,0.26,1.0
0.001203,0.001,0.929834,0.217476,0.782524,0.996526,0.0243041,0.00111901,2.34675e-05,8.44408e-05,7478.137,0.0,0.26,1.0
0.001203,0.0022,0.948018,0.420273,0.579727,0.993677,0.00989382,0.00114089,4.5351e-05,6.25573e-05,7478.137,0.0,0.26,1.0
