annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor,particle_size_min,particle_size_max
0.002104,2.8e-05,0.907526,0.00646649,0.993534,0.99907,0.209059,0.001909,1.26605e-06,0.00019452,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,0.00022,0.91165,0.0507677,0.949232,0.998397,0.115929,0.00191767,9.93962e-06,0.000185847,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,0.0017,0.943109,0.388761,0.611239,0.995014,0.0240034,0.00198384,7.61141e-05,0.000119672,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,0.013,0.992699,0.92156,0.0784403,0.98204,0.000855084,0.00208816,0.000180429,1.53575e-05,7378.137,0.0,0.26,1.0,0.01,100.0
0.002104,0.1,0.999994,0.999933,6.66674e-05,0.896291,1.25857e-07,0.0021035,0.000195773,1.30526e-08,7378.137,0.0,0.26,1.0,0.01,100.0
0.001203,1e-09,0.910333,0.0,1.0,0.99971,0.371505,0.00109554,0.0,0.00010791,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,7.7e-09,0.910333,0.0,1.0,0.999663,0.320505,0.00109554,0.0,0.00010791,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,6e-08,0.910334,0.0,1.0,0.999599,0.269153,0.00109554,0.0,0.000107908,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,4.6e-07,0.910342,9.27079e-05,0.999907,0.999506,0.218213,0.00109555,1.00039e-08,0.000107898,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,3.6e-06,0.910408,0.000820062,0.99918,0.999354,0.166787,0.00109563,8.84914e-08,0.00010782,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,2.8e-05,0.910915,0.0064748,0.993525,0.999072,0.11549,0.00109624,6.98685e-07,0.00010721,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,0.00022,0.914904,0.0509639,0.949036,0.998399,0.0639497,0.00110104,5.49942e-06,0.000102409,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,0.0017,0.945305,0.390017,0.609983,0.994991,0.0131416,0.00113762,4.2086e-05,6.58222e-05,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,0.013,0.990041,0.888928,0.111072,0.975987,0.000499132,0.00119146,9.59227e-05,1.19855e-05,7478.137,0.0,0.26,1.0,0.01,100.0
0.001203,0.1,0.997866,0.976205,0.0237948,0.818907,1.41786e-05,0.00120088,0.000105341,2.56765e-06,7478.137,0.0,0.26,1.0,0.01,100.0
0.001344,1e-09,0.952395,0.0,1.0,0.999719,0.227847,0.00127969,0.0,6.39652e-05,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,7.7e-09,0.952395,5.3984e-07,0.999999,0.999675,0.196558,0.00127969,3.45309e-11,6.39651e-05,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,6e-08,0.952395,1.30733e-05,0.999987,0.999613,0.1651,0.00127969,8.36238e-10,6.39643e-05,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,4.6e-07,0.9524,0.00010897,0.999891,0.999522,0.13388,0.0012797,6.97029e-09,6.39582e-05,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,3.6e-06,0.952436,0.000861312,0.999139,0.999376,0.102357,0.00127975,5.5094e-08,6.39101e-05,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,2.8e-05,0.952714,0.00670612,0.993294,0.999104,0.0709257,0.00128012,4.28958e-07,6.35362e-05,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,0.00022,0.954904,0.0527152,0.947285,0.998459,0.0393299,0.00128306,3.37194e-06,6.05932e-05,7578.137,0.0,0.26,1.0,0.01,100.0
0.001344,0.0017,0.971689,0.405289,0.594711,0.995299,0.00809157,0.00130562,2.59244e-05,3.80408e-05,7578.137,0.0,0.26,1.0,0.01,100.0
