annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
7.178e-05,0.0001,0.0587883,0.0587883,0.941212,0.999069,0.0725726,4.21953e-06,4.21953e-06,6.75555e-05,7178.137,0.26,1.0,0.22387,0.28184
5.11e-05,0.0001,0.0787932,0.0787932,0.921207,0.999198,0.0587304,4.02624e-06,4.02624e-06,4.70725e-05,7278.137,0.26,1.0,0.22387,0.28184
3.345e-05,0.0001,0.0903113,0.0903113,0.909689,0.999263,0.0412747,3.02125e-06,3.02125e-06,3.04325e-05,7378.137,0.26,1.0,0.22387,0.28184
1.992e-05,0.0001,0.104729,0.104729,0.895271,0.999188,0.0219721,2.0867e-06,2.0867e-06,1.78382e-05,7478.137,0.26,1.0,0.22387,0.28184
1.919e-05,0.0001,0.100405,0.100405,0.899595,0.999352,0.0266396,1.92691e-06,1.92691e-06,1.72645e-05,7578.137,0.26,1.0,0.22387,0.28184
2.421e-05,0.0001,0.0956789,0.0956789,0.904321,0.999412,0.0372563,2.31631e-06,2.31631e-06,2.18929e-05,7678.137,0.26,1.0,0.22387,0.28184
4.735e-08,0.0001,1.0,1.0,0.0,0.0,0.0,4.73488e-08,4.73488e-08,0.0,6578.137,0.26,1.0,0.28184,0.35481
1.477e-07,0.0001,0.986048,0.986048,0.0139515,0.999505,4.16623e-06,1.45658e-07,1.45658e-07,2.06091e-09,6678.137,0.26,1.0,0.28184,0.35481
8.401e-07,0.0001,0.460798,0.460798,0.539202,0.999722,0.00163026,3.87124e-07,3.87124e-07,4.52992e-07,6778.137,0.26,1.0,0.28184,0.35481
3.365e-06,0.0001,0.308933,0.308933,0.691067,0.999701,0.00777555,1.03941e-06,1.03941e-06,2.32509e-06,6878.137,0.26,1.0,0.28184,0.35481
7.948e-06,0.0001,0.0778833,0.0778833,0.922117,0.999032,0.00756772,6.18985e-07,6.18985e-07,7.32861e-06,6978.137,0.26,1.0,0.28184,0.35481
1.113e-05,0.0001,0.0474996,0.0474996,0.9525,0.9989,0.00963961,5.28682e-07,5.28682e-07,1.06016e-05,7078.137,0.26,1.0,0.28184,0.35481
