 36 36 +3.9860043600D+05  N  M  MU        MODEL: GEM-T1
  0  1  6.3781370000D+03  -  -  AE
 1 503 -3.8640404090D-13  C(32, 7)*MU
 2 503 +2.3324452960D-13  S(32, 7)*MU
 1 504 +3.4947272240D-15  C(32, 8)*MU
 2 504 +1.3167753700D-14  S(32, 8)*MU
 1 505 +2.4587236570D-16  C(32, 9)*MU
 2 505 +9.7046558820D-17  S(32, 9)*MU
 1 506 +3.3771339060D-18  C(32,10)*MU
 2 506 -7.9295904430D-18  S(32,10)*MU
 1 507 -3.1732626390D-19  C(32,11)*MU
 2 507 -8.5410219120D-20  S(32,11)*MU
 1 508 -7.4424386410D-21  C(32,12)*MU
 2 508 +1.8234658840D-20  S(32,12)*MU
 1 509 +1.0515314750D-21  C(32,13)*MU
 2 509 +3.2309444830D-23  S(32,13)*MU
 1 510 +2.2829413220D-23  C(32,14)*MU
 2 510 +3.3931182000D-23  S(32,14)*MU
 1 511 +6.5911485820D-25  C(32,15)*MU
 2 511 -8.3217923270D-25  S(32,15)*MU
 1 512 +1.7221036830D-26  C(32,16)*MU
 2 512 +2.4196519850D-26  S(32,16)*MU
 1 513 -7.7128049760D-28  C(32,17)*MU
 2 513 +3.9845279370D-28  S(32,17)*MU
 1 514 +1.7008281750D-29  C(32,18)*MU
 2 514 -1.1383758400D-29  S(32,18)*MU
 1 515 +8.8925272290D-31  C(32,19)*MU
 2 515 -4.3614199290D-31  S(32,19)*MU
 1 516 -1.7588110820D-32  C(32,20)*MU
 2 516 +1.5725793390D-32  S(32,20)*MU
 1 517 +5.1336954860D-34  C(32,21)*MU
 2 517 +2.5843831470D-33  S(32,21)*MU
 1 518 -8.3959952660D-35  C(32,22)*MU
 2 518 +1.3433032610D-35  S(32,22)*MU
 1 519 +2.9637256750D-36  C(32,23)*MU
 2 519 +3.6562258470D-37  S(32,23)*MU
 1 520 -2.2555617530D-37  C(32,24)*MU
 2 520 +1.8224805340D-37  S(32,24)*MU
 1 521 -2.1112387540D-38  C(32,25)*MU
 2 521 +1.2347743060D-38  S(32,25)*MU
 1 522 -8.3608435250D-41  C(32,26)*MU
 2 522 -1.2199505160D-40  S(32,26)*MU
 1 523 -1.3083975060D-41  C(32,27)*MU
 2 523 -1.2775970480D-41  S(32,27)*MU
 1 524 +3.8362855120D-43  C(32,28)*MU
 2 524 +5.7432205980D-43  S(32,28)*MU
 1 525 -5.2232300100D-44  C(32,29)*MU
 2 525 +3.9101765930D-44  S(32,29)*MU
 1 526 +9.4972120630D-45  C(32,30)*MU
 2 526 +1.9148176670D-45  S(32,30)*MU
 1 527 -7.7736564310D-47  C(32,31)*MU
 2 527 -2.7686226090D-46  S(32,31)*MU
 1 528 +9.2848026330D-48  C(32,32)*MU
 2 528 +6.4656661800D-48  S(32,32)*MU
 1 529 +1.7456445000D-04  C(33, 1)*MU
 2 529 +2.9283125870D-04  S(33, 1)*MU
 1 530 -4.2111910080D-06  C(33, 2)*MU
 2 530 +3.9300219710D-06  S(33, 2)*MU
 1 531 -2.0979470420D-07  C(33, 3)*MU
 2 531 -3.5455812120D-07  S(33, 3)*MU
 1 532 -8.7359749160D-10  C(33, 4)*MU
 2 532 +1.4563932530D-09  S(33, 4)*MU
 1 533 -5.7170488030D-11  C(33, 5)*MU
 2 533 +3.6042183600D-10  S(33, 5)*MU
 1 534 +4.6603130370D-12  C(33, 6)*MU
 2 534 -4.2280603620D-12  S(33, 6)*MU
 1 535 -4.1567005920D-15  C(33, 7)*MU
 2 535 +1.8214465980D-13  S(33, 7)*MU
 1 536 -2.5849312690D-16  C(33, 8)*MU
 2 536 +4.9486082940D-15  S(33, 8)*MU
 1 537 -2.8499161270D-17  C(33, 9)*MU
 2 537 +1.8123727390D-16  S(33, 9)*MU
 1 538 +7.0665918100D-19  C(33,10)*MU
 2 538 -2.8520963920D-18  S(33,10)*MU
 1 539 +5.2723225180D-19  C(33,11)*MU
 2 539 -4.5572808680D-20  S(33,11)*MU
 1 540 +1.5743111670D-20  C(33,12)*MU
 2 540 +1.2444277090D-20  S(33,12)*MU
 1 541 +3.5591160850D-22  C(33,13)*MU
 2 541 +6.5748907650D-22  S(33,13)*MU
 1 542 +2.9214361520D-23  C(33,14)*MU
 2 542 +7.9424151240D-24  S(33,14)*MU
 1 543 -3.1493159290D-25  C(33,15)*MU
 2 543 +2.2766332820D-25  S(33,15)*MU
 1 544 -1.3686216710D-27  C(33,16)*MU
 2 544 +6.9591998070D-27  S(33,16)*MU
 1 545 -2.5930375320D-28  C(33,17)*MU
 2 545 +3.6828771710D-28  S(33,17)*MU
 1 546 +3.6866903570D-30  C(33,18)*MU
 2 546 -5.2504504860D-30  S(33,18)*MU
 1 547 +2.5479212420D-31  C(33,19)*MU
 2 547 +3.5931913150D-32  S(33,19)*MU
 1 548 +1.1595275970D-32  C(33,20)*MU
 2 548 -4.1908245030D-33  S(33,20)*MU
 1 549 +1.5382853590D-34  C(33,21)*MU
 2 549 -1.7642235500D-34  S(33,21)*MU
 1 550 -3.3536995020D-35  C(33,22)*MU
 2 550 -8.9784829270D-36  S(33,22)*MU
 1 551 -2.0692711370D-37  C(33,23)*MU
 2 551 -1.4495983360D-36  S(33,23)*MU
 1 552 +5.5093746470D-38  C(33,24)*MU
 2 552 -6.6562626090D-39  S(33,24)*MU
 1 553 -7.6311416620D-40  C(33,25)*MU
 2 553 -2.9142775820D-39  S(33,25)*MU
 1 554 +2.2626349400D-40  C(33,26)*MU
 2 554 +1.5406188640D-40  S(33,26)*MU
 1 555 -1.4023763360D-41  C(33,27)*MU
 2 555 -2.8905657970D-42  S(33,27)*MU
 1 556 -7.7225313500D-43  C(33,28)*MU
 2 556 +1.3445477010D-43  S(33,28)*MU
 1 557 -8.5911899910D-44  C(33,29)*MU
 2 557 +7.7862890420D-46  S(33,29)*MU
 1 558 +6.4008206290D-46  C(33,30)*MU
 2 558 -3.4250820860D-45  S(33,30)*MU
 1 559 +3.1971590940D-48  C(33,31)*MU
 2 559 +2.1187113800D-47  S(33,31)*MU
 1 560 +3.8720856370D-48  C(33,32)*MU
 2 560 -3.5225812820D-50  S(33,32)*MU
 1 561 -5.2913504110D-50  C(33,33)*MU
 2 561 -7.1263155070D-50  S(33,33)*MU
 1 562 -2.1186411780D-04  C(34, 1)*MU
 2 562 -1.2353761600D-03  S(34, 1)*MU
 1 563 +1.4105454300D-05  C(34, 2)*MU
 2 563 +2.0393155230D-05  S(34, 2)*MU
 1 564 -5.8886600050D-08  C(34, 3)*MU
 2 564 +2.5253540810D-07  S(34, 3)*MU
 1 565 +9.5043971030D-09  C(34, 4)*MU
 2 565 -6.2601925810D-09  S(34, 4)*MU
 1 566 -1.2626475450D-10  C(34, 5)*MU
 2 566 +3.9113078320D-12  S(34, 5)*MU
 1 567 +1.6624998680D-12  C(34, 6)*MU
 2 567 -9.2174780620D-13  S(34, 6)*MU
 1 568 +1.9555599680D-13  C(34, 7)*MU
 2 568 +8.6882223990D-15  S(34, 7)*MU
 1 569 +1.7769485050D-15  C(34, 8)*MU
 2 569 -1.9717301440D-15  S(34, 8)*MU
 1 570 +9.4982744010D-17  C(34, 9)*MU
 2 570 +1.1323850700D-16  S(34, 9)*MU
 1 571 -3.3658149930D-18  C(34,10)*MU
 2 571 -2.0933462990D-20  S(34,10)*MU
 1 572 +8.5395098480D-20  C(34,11)*MU
 2 572 -2.6381418000D-19  S(34,11)*MU
 1 573 +9.6289752740D-22  C(34,12)*MU
 2 573 +5.2644920240D-21  S(34,12)*MU
 1 574 -5.3179604810D-22  C(34,13)*MU
 2 574 +8.4029123550D-23  S(34,13)*MU
 1 575 -2.1622028610D-24  C(34,14)*MU
 2 575 -5.9663515700D-25  S(34,14)*MU
 1 576 +5.0613072480D-26  C(34,15)*MU
 2 576 +1.9868619450D-25  S(34,15)*MU
 1 577 +2.4355087250D-27  C(34,16)*MU
 2 577 -5.7099417110D-27  S(34,16)*MU
 1 578 +2.5709245860D-29  C(34,17)*MU
 2 578 +1.8268129470D-28  S(34,17)*MU
 1 579 -6.4945699410D-30  C(34,18)*MU
 2 579 -2.0726796000D-31  S(34,18)*MU
 1 580 +4.8755324600D-32  C(34,19)*MU
 2 580 -8.2159485320D-32  S(34,19)*MU
 1 581 +2.5659793780D-33  C(34,20)*MU
 2 581 -1.1437274170D-33  S(34,20)*MU
 1 582 +1.4251837570D-34  C(34,21)*MU
 2 582 -6.8336505620D-35  S(34,21)*MU
 1 583 +3.1876480990D-36  C(34,22)*MU
 2 583 +1.6223165150D-36  S(34,22)*MU
 1 584 -1.3666477800D-37  C(34,23)*MU
 2 584 -3.1453431580D-37  S(34,23)*MU
 1 585 +3.9135673620D-38  C(34,24)*MU
 2 585 +4.9518009920D-39  S(34,24)*MU
 1 586 +1.4973991090D-39  C(34,25)*MU
 2 586 -1.9660156430D-39  S(34,25)*MU
 1 587 +1.1148025680D-41  C(34,26)*MU
 2 587 -9.2829885720D-41  S(34,26)*MU
 1 588 +3.2183068080D-42  C(34,27)*MU
 2 588 -2.5391080080D-43  S(34,27)*MU
 1 589 +1.0191187580D-43  C(34,28)*MU
 2 589 -1.8361152100D-43  S(34,28)*MU
 1 590 -4.3905451000D-45  C(34,29)*MU
 2 590 -5.1657753790D-45  S(34,29)*MU
 1 591 -3.9386528440D-46  C(34,30)*MU
 2 591 +1.7252517930D-48  S(34,30)*MU
 1 592 +9.3989240200D-48  C(34,31)*MU
 2 592 +9.1790849370D-48  S(34,31)*MU
 1 593 -2.3178640720D-49  C(34,32)*MU
 2 593 -3.2953794730D-49  S(34,32)*MU
 1 594 +2.5093393330D-50  C(34,33)*MU
 2 594 +3.3868845320D-50  S(34,33)*MU
 1 595 -6.2222897900D-52  C(34,34)*MU
 2 595 -1.7954831780D-51  S(34,34)*MU
 1 596 -2.5516651440D-04  C(35, 1)*MU
 2 596 +2.6910220270D-04  S(35, 1)*MU
 1 597 -9.6312669290D-06  C(35, 2)*MU
 2 597 +3.8772149440D-06  S(35, 2)*MU
 1 598 +7.1728549520D-08  C(35, 3)*MU
 2 598 +7.3094057700D-08  S(35, 3)*MU
 1 599 +8.2758869300D-09  C(35, 4)*MU
 2 599 +4.4825186980D-09  S(35, 4)*MU
 1 600 -2.0133035120D-11  C(35, 5)*MU
 2 600 -6.3150530690D-11  S(35, 5)*MU
 1 601 +2.0278302040D-12  C(35, 6)*MU
 2 601 -3.6023056160D-12  S(35, 6)*MU
 1 602 +5.2356993470D-15  C(35, 7)*MU
 2 602 +1.0692946530D-13  S(35, 7)*MU
 1 603 +5.4012210130D-16  C(35, 8)*MU
 2 603 +3.5735621770D-16  S(35, 8)*MU
 1 604 +6.3338514230D-17  C(35, 9)*MU
 2 604 -1.2128777330D-16  S(35, 9)*MU
 1 605 -2.4481747900D-18  C(35,10)*MU
 2 605 -1.4288142560D-18  S(35,10)*MU
 1 606 +3.4222037350D-20  C(35,11)*MU
 2 606 -1.8451172490D-19  S(35,11)*MU
 1 607 +2.2287156250D-21  C(35,12)*MU
 2 607 -3.0964303780D-21  S(35,12)*MU
 1 608 -5.3552365130D-23  C(35,13)*MU
 2 608 +2.0253674150D-22  S(35,13)*MU
 1 609 -6.6572005350D-25  C(35,14)*MU
 2 609 -1.7038397800D-25  S(35,14)*MU
 1 610 +1.1082857500D-26  C(35,15)*MU
 2 610 +1.2023978880D-25  S(35,15)*MU
 1 611 +1.7475831190D-28  C(35,16)*MU
 2 611 -1.7783460640D-27  S(35,16)*MU
 1 612 +1.4330145070D-28  C(35,17)*MU
 2 612 -1.0321965160D-28  S(35,17)*MU
 1 613 +2.0555723200D-30  C(35,18)*MU
 2 613 -8.1349043480D-31  S(35,18)*MU
 1 614 -1.3127887530D-31  C(35,19)*MU
 2 614 +2.6823437230D-32  S(35,19)*MU
 1 615 -1.1806571840D-33  C(35,20)*MU
 2 615 -1.3357661680D-33  S(35,20)*MU
 1 616 +7.2811063680D-35  C(35,21)*MU
 2 616 +1.4388871430D-34  S(35,21)*MU
 1 617 +2.9691765920D-38  C(35,22)*MU
 2 617 +6.1448005760D-36  S(35,22)*MU
 1 618 -1.6126278490D-37  C(35,23)*MU
 2 618 -1.0544466310D-37  S(35,23)*MU
 1 619 +6.4414163090D-39  C(35,24)*MU
 2 619 +5.5943627930D-39  S(35,24)*MU
 1 620 -3.3618475460D-40  C(35,25)*MU
 2 620 +1.5108269420D-40  S(35,25)*MU
 1 621 -5.7607159510D-41  C(35,26)*MU
 2 621 -5.6703185910D-43  S(35,26)*MU
 1 622 +4.7242528550D-43  C(35,27)*MU
 2 622 -3.2522716250D-42  S(35,27)*MU
 1 623 -8.2499268390D-44  C(35,28)*MU
 2 623 -1.7686607870D-43  S(35,28)*MU
 1 624 +2.9295943620D-45  C(35,29)*MU
 2 624 -1.1282225490D-45  S(35,29)*MU
 1 625 +6.7268895380D-47  C(35,30)*MU
 2 625 -5.2274452370D-47  S(35,30)*MU
 1 626 +1.3270047170D-48  C(35,31)*MU
 2 626 +1.0311275080D-48  S(35,31)*MU
 1 627 -2.4241726770D-49  C(35,32)*MU
 2 627 +3.4507409220D-50  S(35,32)*MU
 1 628 -1.2287097500D-51  C(35,33)*MU
 2 628 +7.1043378470D-51  S(35,33)*MU
 1 629 -1.8764554740D-52  C(35,34)*MU
 2 629 +4.4927418370D-53  S(35,34)*MU
 1 630 +4.0707452350D-54  C(35,35)*MU
 2 630 -6.2922053900D-54  S(35,35)*MU
 1 631 +3.7972466140D-04  C(36, 1)*MU
 2 631 -7.7079354330D-04  S(36, 1)*MU
 1 632 +6.4757189670D-07  C(36, 2)*MU
 2 632 +4.6759750960D-06  S(36, 2)*MU
 1 633 -8.0784270750D-08  C(36, 3)*MU
 2 633 -1.3764674740D-07  S(36, 3)*MU
 1 634 +3.5985859010D-09  C(36, 4)*MU
 2 634 -3.2308163110D-10  S(36, 4)*MU
 1 635 -8.9085770420D-11  C(36, 5)*MU
 2 635 +2.5694246140D-11  S(36, 5)*MU
 1 636 -1.2048620990D-12  C(36, 6)*MU
 2 636 -1.8808867760D-12  S(36, 6)*MU
 1 637 -9.6839958840D-15  C(36, 7)*MU
 2 637 -2.4467916090D-14  S(36, 7)*MU
 1 638 -1.7106211940D-15  C(36, 8)*MU
 2 638 -8.7713915840D-16  S(36, 8)*MU
 1 639 -1.4566238170D-17  C(36, 9)*MU
 2 639 +2.5199135710D-17  S(36, 9)*MU
 1 640 -4.6553979700D-19  C(36,10)*MU
 2 640 +6.0907955940D-19  S(36,10)*MU
 1 641 +2.1933948450D-20  C(36,11)*MU
 2 641 -2.7259994560D-20  S(36,11)*MU
 1 642 -2.3493867290D-22  C(36,12)*MU
 2 642 -1.7300905890D-21  S(36,12)*MU
 1 643 +2.4128277260D-23  C(36,13)*MU
 2 643 +1.1915100910D-22  S(36,13)*MU
 1 644 -4.4798703810D-24  C(36,14)*MU
 2 644 -3.7650956270D-24  S(36,14)*MU
 1 645 -5.0372476540D-26  C(36,15)*MU
 2 645 +5.1506126080D-26  S(36,15)*MU
 1 646 +1.1213029260D-27  C(36,16)*MU
 2 646 -1.6775682550D-27  S(36,16)*MU
 1 647 +5.5697065770D-29  C(36,17)*MU
 2 647 -2.1812973020D-29  S(36,17)*MU
 1 648 +5.5615990960D-32  C(36,18)*MU
 2 648 +4.2560771140D-31  S(36,18)*MU
 1 649 -6.5311981030D-33  C(36,19)*MU
 2 649 -1.7711722540D-33  S(36,19)*MU
 1 650 -7.5415780520D-34  C(36,20)*MU
 2 650 -7.1560474620D-34  S(36,20)*MU
 1 651 +2.0276421700D-35  C(36,21)*MU
 2 651 -5.7932396590D-35  S(36,21)*MU
 1 652 +5.3163416540D-37  C(36,22)*MU
 2 652 +6.3667391820D-37  S(36,22)*MU
 1 653 -3.9271394520D-38  C(36,23)*MU
 2 653 -1.7807137150D-38  S(36,23)*MU
 1 654 +7.6135321530D-40  C(36,24)*MU
 2 654 -1.6409882470D-39  S(36,24)*MU
 1 655 +1.1534731980D-42  C(36,25)*MU
 2 655 +3.6935060670D-40  S(36,25)*MU
 1 656 +1.3814827290D-41  C(36,26)*MU
 2 656 +1.8129241080D-41  S(36,26)*MU
 1 657 -6.6405561930D-43  C(36,27)*MU
 2 657 +2.7565515740D-43  S(36,27)*MU
 1 658 +1.8863622620D-44  C(36,28)*MU
 2 658 +1.5371937160D-44  S(36,28)*MU
 1 659 -1.5972221150D-46  C(36,29)*MU
 2 659 -2.9139192630D-46  S(36,29)*MU
 1 660 -8.6137500400D-48  C(36,30)*MU
 2 660 -1.1222651180D-47  S(36,30)*MU
 1 661 -9.8120166540D-49  C(36,31)*MU
 2 661 +3.7584645250D-49  S(36,31)*MU
 1 662 -1.3190367750D-50  C(36,32)*MU
 2 662 -4.4952617770D-51  S(36,32)*MU
 1 663 -2.1619282090D-51  C(36,33)*MU
 2 663 -2.3601635170D-51  S(36,33)*MU
 1 664 +5.1802463780D-53  C(36,34)*MU
 2 664 +1.0928571820D-52  S(36,34)*MU
 1 665 +1.1240954050D-54  C(36,35)*MU
 2 665 -3.8372557950D-54  S(36,35)*MU
 1 666 +9.1318306770D-56  C(36,36)*MU
 2 666 +2.5829796110D-55  S(36,36)*MU
