annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.01361,0.0001,0.745691,0.0664331,0.933567,0.998999,3.45566,0.0101455,0.000246214,0.00345999,7078.137,0.26,1.4
0.02319,0.0001,0.79692,0.0467453,0.953255,0.998988,4.65206,0.0184778,0.000230905,0.00470874,7178.137,0.26,1.4
0.01859,0.0001,0.882937,0.0548797,0.94512,0.999072,2.34488,0.0164113,0.000126344,0.00217585,7278.137,0.26,1.4
0.01414,0.0001,0.909402,0.0529781,0.947022,0.998938,1.206,0.01286,7.167e-05,0.00128116,7378.137,0.26,1.4
0.01053,0.0001,0.943075,0.0602606,0.939739,0.998943,0.56698,0.009926,3.84199e-05,0.000599142,7478.137,0.26,1.4
0.009623,0.0001,0.957689,0.0629491,0.937051,0.999,0.40723,0.0092159,2.73523e-05,0.000407162,7578.137,0.26,1.4
0.0001927,0.0001,0.936691,0.925777,0.0742231,0.999442,0.021856,0.000180545,0.000152202,1.22026e-05,6578.137,0.26,1.5
0.0006532,0.0001,0.937803,0.886543,0.113457,0.999334,0.0609816,0.000612598,0.000317469,4.06286e-05,6678.137,0.26,1.5
0.001384,0.0001,0.821396,0.510415,0.489585,0.999436,0.438206,0.00113691,0.000257727,0.000247209,6778.137,0.26,1.5
0.003397,0.0001,0.720389,0.242859,0.757141,0.999371,1.51012,0.00244717,0.000304668,0.000949839,6878.137,0.26,1.5
0.00812,0.0001,0.708208,0.0974382,0.902562,0.998951,2.25801,0.00575057,0.000255786,0.00236932,6978.137,0.26,1.5
0.01361,0.0001,0.747036,0.0713703,0.92863,0.999081,3.74621,0.0101638,0.000264513,0.00344169,7078.137,0.26,1.5
0.02319,0.0001,0.797817,0.0509561,0.949044,0.999066,5.0187,0.0184986,0.000251705,0.00468794,7178.137,0.26,1.5
0.01859,0.0001,0.883339,0.0581243,0.941876,0.999123,2.47293,0.0164187,0.000133814,0.00216838,7278.137,0.26,1.5
0.01414,0.0001,0.909637,0.055434,0.944566,0.998989,1.26367,0.0128633,7.49925e-05,0.00127783,7378.137,0.26,1.5
0.01053,0.0001,0.9432,0.0623163,0.937684,0.998983,0.588064,0.00992731,3.97305e-05,0.000597832,7478.137,0.26,1.5
0.009623,0.0001,0.957799,0.0653843,0.934616,0.999038,0.422116,0.00921696,2.84104e-05,0.000406104,7578.137,0.26,1.5
