annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.002415,0.0001,0.736908,0.217276,0.782724,0.999201,0.795295,0.00177999,0.000176407,0.000635497,6878.137,0.26,1.0
0.004625,0.0001,0.715189,0.103143,0.896857,0.998882,1.17825,0.00330762,0.000151485,0.0013172,6978.137,0.26,1.0
0.008832,0.0001,0.758942,0.0590794,0.940921,0.998843,1.84009,0.00670265,0.000133673,0.00212892,7078.137,0.26,1.0
0.01339,0.0001,0.811178,0.0508347,0.949165,0.998966,2.44499,0.0108611,0.000135404,0.00252821,7178.137,0.26,1.0
0.01003,0.0001,0.875194,0.0670115,0.932989,0.999177,1.51995,0.00877579,8.98859e-05,0.00125147,7278.137,0.26,1.0
0.006233,0.0001,0.889111,0.0563742,0.943626,0.998743,0.549767,0.00554181,4.12919e-05,0.000691169,7378.137,0.26,1.0
0.004549,0.0001,0.941003,0.0850757,0.914924,0.999101,0.298482,0.00428025,2.49532e-05,0.000268353,7478.137,0.26,1.0
0.005091,0.0001,0.956538,0.0804283,0.919572,0.99916,0.263323,0.00486992,1.93531e-05,0.000221273,7578.137,0.26,1.0
0.000138,0.0001,0.942202,0.929373,0.0706274,0.999537,0.017239,0.000130047,0.000104976,7.97759e-06,6578.137,0.26,1.1
0.0004822,0.0001,0.951996,0.900171,0.099829,0.999419,0.0398268,0.000459037,0.000208718,2.31468e-05,6678.137,0.26,1.1
0.0008527,0.0001,0.737395,0.46599,0.53401,0.999482,0.43252,0.000628802,0.000195409,0.000223933,6778.137,0.26,1.1
0.002415,0.0001,0.741095,0.229735,0.770265,0.999261,0.846694,0.00179011,0.000186522,0.000625382,6878.137,0.26,1.1
0.004625,0.0001,0.717432,0.110206,0.889794,0.998998,1.3038,0.00331799,0.000161858,0.00130683,6978.137,0.26,1.1
0.008832,0.0001,0.760451,0.064969,0.935031,0.998978,2.06978,0.00671597,0.000146999,0.0021156,7078.137,0.26,1.1
0.01339,0.0001,0.812262,0.0562862,0.943714,0.999072,2.70746,0.0108756,0.000149924,0.00251369,7178.137,0.26,1.1
0.01003,0.0001,0.875705,0.0708332,0.929167,0.999224,1.60659,0.00878091,9.50121e-05,0.00124634,7278.137,0.26,1.1
0.006233,0.0001,0.889432,0.0591017,0.940898,0.998823,0.585525,0.00554381,4.32897e-05,0.000689171,7378.137,0.26,1.1
0.004549,0.0001,0.941207,0.0882321,0.911768,0.999142,0.311622,0.00428118,2.5879e-05,0.000267427,7478.137,0.26,1.1
0.005091,0.0001,0.95669,0.0836471,0.916353,0.999193,0.273126,0.0048707,2.01276e-05,0.000220498,7578.137,0.26,1.1
0.000138,0.0001,0.946057,0.934084,0.0659165,0.99949,0.0146072,0.000130579,0.000105508,7.44548e-06,6578.137,0.26,1.2
0.0004822,0.0001,0.953026,0.902313,0.0976874,0.999459,0.0418394,0.000459534,0.000209215,2.26503e-05,6678.137,0.26,1.2
0.0008527,0.0001,0.747332,0.486197,0.513803,0.999484,0.417711,0.000637276,0.000203883,0.000215459,6778.137,0.26,1.2
0.002415,0.0001,0.745508,0.242863,0.757137,0.999305,0.884329,0.00180077,0.000197182,0.000614722,6878.137,0.26,1.2
0.004625,0.0001,0.719816,0.117713,0.882287,0.999088,1.4211,0.00332902,0.000172883,0.0012958,6978.137,0.26,1.2
0.008832,0.0001,0.762091,0.0713709,0.928629,0.999084,2.29496,0.00673046,0.000161483,0.00210111,7078.137,0.26,1.2
0.01339,0.0001,0.813446,0.0622353,0.937765,0.999158,2.96637,0.0108915,0.000165771,0.00249784,7178.137,0.26,1.2
0.01003,0.0001,0.876256,0.0749505,0.925049,0.999267,1.6919,0.00878643,0.000100535,0.00124082,7278.137,0.26,1.2
0.006233,0.0001,0.889915,0.063213,0.936787,0.998894,0.620379,0.00554682,4.6301e-05,0.00068616,7378.137,0.26,1.2
0.004549,0.0001,0.941432,0.0917184,0.908282,0.999179,0.324364,0.0042822,2.69016e-05,0.000266405,7478.137,0.26,1.2
0.005091,0.0001,0.956851,0.0870431,0.912957,0.999223,0.282581,0.00487151,2.09448e-05,0.000219681,7578.137,0.26,1.2
0.000138,0.0001,0.949133,0.937843,0.0621571,0.999437,0.0124628,0.000131004,0.000105932,7.02085e-06,6578.137,0.26,1.3
0.0004822,0.0001,0.954034,0.904409,0.0955907,0.999493,0.0437133,0.00046002,0.000209701,2.21641e-05,6678.137,0.26,1.3
0.0008527,0.0001,0.756023,0.503871,0.496129,0.999487,0.405631,0.000644687,0.000211294,0.000208047,6778.137,0.26,1.3
0.002415,0.0001,0.749759,0.255509,0.744491,0.999343,0.920414,0.00181103,0.000207449,0.000604455,6878.137,0.26,1.3
0.004625,0.0001,0.722347,0.125683,0.874317,0.999164,1.53564,0.00334072,0.000184589,0.0012841,6978.137,0.26,1.3
0.008832,0.0001,0.763831,0.0781623,0.921838,0.999171,2.51727,0.00674582,0.00017685,0.00208575,7078.137,0.26,1.3
0.01339,0.0001,0.81471,0.0685932,0.931407,0.99923,3.22217,0.0109084,0.000182706,0.0024809,7178.137,0.26,1.3
0.01003,0.0001,0.87684,0.0793209,0.920679,0.999305,1.77606,0.0087923,0.000106397,0.00123495,7278.137,0.26,1.3
0.006233,0.0001,0.890324,0.0666967,0.933303,0.998956,0.654903,0.00554937,4.88527e-05,0.000683608,7378.137,0.26,1.3
0.004549,0.0001,0.941659,0.0952488,0.904751,0.999212,0.33694,0.00428323,2.79371e-05,0.000265369,7478.137,0.26,1.3
0.005091,0.0001,0.957025,0.0907315,0.909268,0.99925,0.291805,0.0048724,2.18323e-05,0.000218793,7578.137,0.26,1.3
0.000138,0.0001,0.952188,0.941576,0.058424,0.999329,0.00984027,0.000131425,0.000106354,6.59918e-06,6578.137,0.26,1.4
0.0004822,0.0001,0.95508,0.906585,0.0934155,0.99952,0.045153,0.000460524,0.000210205,2.16598e-05,6678.137,0.26,1.4
0.0008527,0.0001,0.763456,0.518986,0.481014,0.999494,0.398366,0.000651025,0.000217632,0.000201709,6778.137,0.26,1.4
0.002415,0.0001,0.753695,0.267221,0.732779,0.99938,0.959145,0.00182054,0.000216958,0.000594946,6878.137,0.26,1.4
0.004625,0.0001,0.724784,0.133358,0.866642,0.99923,1.65303,0.003352,0.00019586,0.00127282,6978.137,0.26,1.4
0.008832,0.0001,0.765668,0.0853341,0.914666,0.999244,2.73715,0.00676205,0.000193077,0.00206952,7078.137,0.26,1.4
0.01339,0.0001,0.81605,0.0753261,0.924674,0.999291,3.47423,0.0109264,0.000200639,0.00246297,7178.137,0.26,1.4
0.01003,0.0001,0.877448,0.0838649,0.916135,0.999339,1.85992,0.00879839,0.000112492,0.00122886,7278.137,0.26,1.4
0.006233,0.0001,0.890738,0.070223,0.929777,0.999013,0.689881,0.00555195,5.14356e-05,0.000681025,7378.137,0.26,1.4
0.004549,0.0001,0.941888,0.0987911,0.901209,0.999244,0.349686,0.00428427,2.8976e-05,0.00026433,7478.137,0.26,1.4
0.005091,0.0001,0.95719,0.0942195,0.90578,0.999276,0.301207,0.00487324,2.26717e-05,0.000217954,7578.137,0.26,1.4
0.000138,0.0001,0.954185,0.944015,0.0559845,0.999234,0.00826034,0.000131701,0.00010663,6.32364e-06,6578.137,0.26,1.5
0.0004822,0.0001,0.956022,0.908543,0.091457,0.999547,0.0468604,0.000460978,0.000210659,2.12057e-05,6678.137,0.26,1.5
0.0008527,0.0001,0.769744,0.531773,0.468227,0.999504,0.39622,0.000656388,0.000222994,0.000196347,6778.137,0.26,1.5
0.002415,0.0001,0.75747,0.278452,0.721548,0.999413,0.997774,0.00182966,0.000226076,0.000585828,6878.137,0.26,1.5
0.004625,0.0001,0.727245,0.141106,0.858894,0.999287,1.76897,0.00336338,0.00020724,0.00126144,6978.137,0.26,1.5
0.008832,0.0001,0.767586,0.0928222,0.907178,0.999305,2.95254,0.00677899,0.000210019,0.00205258,7078.137,0.26,1.5
0.01339,0.0001,0.817469,0.0824625,0.917538,0.999343,3.71993,0.0109454,0.000219648,0.00244396,7178.137,0.26,1.5
0.01003,0.0001,0.878091,0.0886677,0.911332,0.999371,1.94199,0.00880483,0.000118935,0.00122242,7278.137,0.26,1.5
0.006233,0.0001,0.891173,0.0739174,0.926083,0.999064,0.724319,0.00555466,5.41416e-05,0.000678319,7378.137,0.26,1.5
0.004549,0.0001,0.942123,0.102436,0.897564,0.999273,0.362352,0.00428534,3.00451e-05,0.000263261,7478.137,0.26,1.5
0.005091,0.0001,0.95736,0.0978256,0.902174,0.999301,0.310474,0.00487411,2.35394e-05,0.000217086,7578.137,0.26,1.5
0.000138,0.0001,0.955316,0.945398,0.0546017,0.999195,0.00766422,0.000131857,0.000106786,6.16744e-06,6578.137,0.26,1.6
0.0004822,0.0001,0.956887,0.910342,0.0896584,0.999574,0.0487668,0.000461395,0.000211076,2.07886e-05,6678.137,0.26,1.6
0.0008527,0.0001,0.775089,0.542641,0.457359,0.999519,0.398672,0.000660945,0.000227552,0.00019179,6778.137,0.26,1.6
0.002415,0.0001,0.76111,0.289279,0.710721,0.999443,1.03627,0.00183845,0.000234867,0.000577037,6878.137,0.26,1.6
0.004625,0.0001,0.729767,0.149048,0.850952,0.999336,1.88199,0.00337504,0.000218904,0.00124978,6978.137,0.26,1.6
0.008832,0.0001,0.769604,0.100697,0.899303,0.999356,3.16186,0.00679681,0.000227837,0.00203476,7078.137,0.26,1.6
0.01339,0.0001,0.818979,0.0900514,0.909949,0.999387,3.95674,0.0109656,0.000239862,0.00242375,7178.137,0.26,1.6
0.01003,0.0001,0.878768,0.0937336,0.906266,0.999399,2.02183,0.00881163,0.00012573,0.00121562,7278.137,0.26,1.6
0.006233,0.0001,0.89162,0.0777234,0.922277,0.999109,0.75842,0.00555745,5.69293e-05,0.000675531,7378.137,0.26,1.6
0.004549,0.0001,0.942356,0.106054,0.893946,0.999301,0.375284,0.0042864,3.11064e-05,0.0002622,7478.137,0.26,1.6
0.005091,0.0001,0.957531,0.101429,0.898571,0.999324,0.319806,0.00487498,2.44065e-05,0.000216219,7578.137,0.26,1.6
0.000138,0.0001,0.95622,0.946502,0.0534976,0.999169,0.00726772,0.000131982,0.000106911,6.04273e-06,6578.137,0.26,1.7
0.0004822,0.0001,0.957722,0.912078,0.0879218,0.999598,0.0506892,0.000461798,0.000211479,2.0386e-05,6678.137,0.26,1.7
0.0008527,0.0001,0.779245,0.551092,0.448908,0.99954,0.409324,0.000664489,0.000231096,0.000188246,6778.137,0.26,1.7
0.002415,0.0001,0.764336,0.298878,0.701122,0.999474,1.08237,0.00184625,0.000242661,0.000569243,6878.137,0.26,1.7
0.004625,0.0001,0.732218,0.156768,0.843232,0.99938,1.99788,0.00338638,0.000230242,0.00123844,6978.137,0.26,1.7
0.008832,0.0001,0.771692,0.108849,0.891151,0.999401,3.36621,0.00681526,0.000246282,0.00201631,7078.137,0.26,1.7
0.01339,0.0001,0.820553,0.097965,0.902035,0.999426,4.18654,0.0109867,0.000260941,0.00240267,7178.137,0.26,1.7
